invoice_id,invoice_number,vendor_id,vendor_name,invoice_date,due_date,payment_terms,po_number,line_item_count,line_items_json,subtotal,tax_rate,tax_amount,shipping_handling,total_amount,currency,payment_status,amount_paid,balance_due,payment_date,payment_method,approved_by,notes,created_at,updated_at,_source_file,_loaded_at
INV-6CA7DA6E,INV-BEAUTYBL-2023-00025,VND-008,BeautyBliss Cosmetics,2024/11/20,20/11/2024,NET30,PO-229142,5,"[{""line_number"": 1, ""product_id"": ""PRD-000106"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 414, ""unit_cost"": 29.48, ""line_total"": 12204.72}, {""line_number"": 2, ""product_id"": ""PRD-000128"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 431, ""unit_cost"": 7.66, ""line_total"": 3301.46}, {""line_number"": 3, ""product_id"": ""PRD-000254"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 129, ""unit_cost"": 177.27, ""line_total"": 22867.83}, {""line_number"": 4, ""product_id"": ""PRD-000435"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 298, ""unit_cost"": 392.79, ""line_total"": 117051.42}, {""line_number"": 5, ""product_id"": ""PRD-000367"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 295, ""unit_cost"": 388.84, ""line_total"": 114707.8}]",270133.23,0.2,54026.65,0.0,324159.88,EUR,paid,324159.88,0.0,2024-12-09,credit_card,,,2024-11-20T00:00:00,2024-12-26T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-F1710D54,INV-TECHFLOW-2022-00026,VND-001,TechFlow Electronics,08-18-2023,18/08/2023,NET30,PO-902315,5,"[{""line_number"": 1, ""product_id"": ""PRD-EXTERNAL-6088"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 80, ""unit_cost"": -37.93, ""line_total"": -3034.4}, {""line_number"": 2, ""product_id"": ""PRD-000321"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 430, ""unit_cost"": 296.45, ""line_total"": 127473.5}, {""line_number"": 3, ""product_id"": ""PRD-000469"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 172, ""unit_cost"": 146.55, ""line_total"": 25206.6}, {""line_number"": 4, ""product_id"": ""PRD-000152"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 145, ""unit_cost"": 230.24, ""line_total"": 33384.8}, {""line_number"": 5, ""product_id"": null, ""description"": ""Bulk purchase - Line 5"", ""quantity"": 240, ""unit_cost"": 47.09, ""line_total"": 11301.6}]",194332.1,0.1,19433.21,0.0,213765.31,USD,paid,213765.31,0.0,2023-09-22,,jane.smith@company.com,Bulk discount applied,2023-08-18T00:00:00,2023-09-21T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-6DB14B51,INV-FASHITA-2024-00027,VND-005,FashionFirst Italia,03-15-2023,2023-03-15,NET30,PO-767791,1,"[{""line_number"": 1, ""product_id"": ""PRD-000105"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 388, ""unit_cost"": 665.33, ""line_total"": 258148.04}]",258148.04,0.08,20651.84,0.0,278799.88,EUR,pending,0.0,278799.88,,wire_transfer,john.doe@company.com,,2023-03-15T00:00:00,2023-03-19T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-D0278AAB,INV-BEAUTYBL-2024-00028,VND-008,BeautyBliss Cosmetics,06-19-2022,2022-06-19,NET30,PO-546167,7,"[{""line_number"": 1, ""product_id"": ""PRD-000211"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 194, ""unit_cost"": 327.79, ""line_total"": 63591.26}, {""line_number"": 2, ""product_id"": null, ""description"": ""Bulk purchase - Line 2"", ""quantity"": 421, ""unit_cost"": 121.95, ""line_total"": 51340.95}, {""line_number"": 3, ""product_id"": null, ""description"": ""Bulk purchase - Line 3"", ""quantity"": 94, ""unit_cost"": 125.75, ""line_total"": 11820.5}, {""line_number"": 4, ""product_id"": ""PRD-000141"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 422, ""unit_cost"": 23.36, ""line_total"": 9857.92}, {""line_number"": 5, ""product_id"": ""PRD-000449"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 227, ""unit_cost"": 290.82, ""line_total"": 66016.14}, {""line_number"": 6, ""product_id"": null, ""description"": ""Bulk purchase - Line 6"", ""quantity"": 102, ""unit_cost"": 182.78, ""line_total"": 18643.56}, {""line_number"": 7, ""product_id"": ""PRD-000298"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 71, ""unit_cost"": 361.39, ""line_total"": 25658.69}]",246929.02000000002,0.07,17285.03,313.59,264527.64,EUR,disputed,178016.81,86510.83,,ach,jane.smith@company.com,,2022-06-19T00:00:00,2022-08-01T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-F6C0B6F8,INV-MAPLETOY-2024-00029,VND-007,MapleCraft Toys,12/07/2023,12/07/2023,NET30,PO-412993,7,"[{""line_number"": 1, ""product_id"": ""PRD-000044"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 218, ""unit_cost"": 275.08, ""line_total"": 59967.44}, {""line_number"": 2, ""product_id"": ""PRD-000288"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 407, ""unit_cost"": 636.03, ""line_total"": 258864.21}, {""line_number"": 3, ""product_id"": ""PRD-000441"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 128, ""unit_cost"": 35.47, ""line_total"": 4540.16}, {""line_number"": 4, ""product_id"": ""PRD-000039"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 12, ""unit_cost"": 39.06, ""line_total"": 468.72}, {""line_number"": 5, ""product_id"": ""PRD-000364"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 252, ""unit_cost"": 127.42, ""line_total"": 32109.84}, {""line_number"": 6, ""product_id"": ""PRD-000068"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 227, ""unit_cost"": 386.33, ""line_total"": 87696.91}, {""line_number"": 7, ""product_id"": ""PRD-000352"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 247, ""unit_cost"": 121.3, ""line_total"": 29961.1}]",473608.38,0.0,0.0,91.14,473699.52,CAD,partial,162380.88,311318.64,2023-06-28,ach,jane.smith@company.com,,2023-07-12T00:00:00,2023-08-20T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-B366B97C,INV-BOOKWRLD-2023-00030,VND-006,BookWorld Publishing,2024/06/10,2024-06-10,NET15,,6,"[{""line_number"": 1, ""product_id"": ""PRD-000010"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 397, ""unit_cost"": 117.06, ""line_total"": 46472.82}, {""line_number"": 2, ""product_id"": ""PRD-000238"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 308, ""unit_cost"": 267.7, ""line_total"": 82451.6}, {""line_number"": 3, ""product_id"": null, ""description"": ""Bulk purchase - Line 3"", ""quantity"": 243, ""unit_cost"": 114.66, ""line_total"": 27862.38}, {""line_number"": 4, ""product_id"": ""PRD-000461"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 476, ""unit_cost"": 295.42, ""line_total"": 140619.92}, {""line_number"": 5, ""product_id"": ""PRD-000019"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 348, ""unit_cost"": 478.8, ""line_total"": 166622.4}, {""line_number"": 6, ""product_id"": ""PRD-000425"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 251, ""unit_cost"": 15.52, ""line_total"": 3895.52}]",467924.64,0.2,93584.93,389.79,561899.36,GBP,overdue,91943.62,469955.74,,check,jane.smith@company.com,Rush order,2024-06-10T00:00:00,2024-06-23T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-88603894,INV-FASHITA-2023-00031,VND-005,FashionFirst Italia,2023/07/08,08/07/2023,NET30,PO-867216,3,"[{""line_number"": 1, ""product_id"": ""PRD-000096"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 165, ""unit_cost"": 216.92, ""line_total"": 35791.8}, {""line_number"": 2, ""product_id"": ""PRD-000038"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 325, ""unit_cost"": 44.58, ""line_total"": 14488.5}, {""line_number"": 3, ""product_id"": ""PRD-000095"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 19, ""unit_cost"": 350.72, ""line_total"": 6663.68}]",56943.98,0.1,5694.4,441.79,63080.17,EUR,paid,63080.17,0.0,2023-07-27,,,,2023-07-08T00:00:00,2023-08-17T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-FDDC8639,INV-NORDHOME-2024-00032,VND-003,Nordic Home Essentials,2022-03-23,23/03/2022,NET30,PO-598240,2,"[{""line_number"": 1, ""product_id"": null, ""description"": ""Bulk purchase - Line 1"", ""quantity"": 357, ""unit_cost"": 178.58, ""line_total"": 63753.06}, {""line_number"": 2, ""product_id"": ""PRD-000064"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 474, ""unit_cost"": 325.96, ""line_total"": 154505.04}]",218258.1,0.07,15278.07,272.61,233808.78,EUR,disputed,187857.73,45951.05,,check,,,2022-03-23T00:00:00,2022-04-28T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-65E86DEB,INV-BEAUTYBL-2022-00033,VND-008,BeautyBliss Cosmetics,12-10-2023,10/12/2023,NET30,PO-937620,3,"[{""line_number"": 1, ""product_id"": ""PRD-000435"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 55, ""unit_cost"": 392.79, ""line_total"": 21603.45}, {""line_number"": 2, ""product_id"": ""PRD-000371"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": -476, ""unit_cost"": 184.43, ""line_total"": -87788.68}, {""line_number"": 3, ""product_id"": null, ""description"": ""Bulk purchase - Line 3"", ""quantity"": 29, ""unit_cost"": 152.54, ""line_total"": 4423.66}]",-61761.56999999999,0.07,-4323.31,0.0,-66084.88,EUR,paid,-66084.88,0.0,2024-01-12,wire_transfer,john.doe@company.com,,2023-12-10T00:00:00,2023-12-23T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-855C8692,INV-MAPLETOY-2023-00034,VND-007,MapleCraft Toys,25/09/2024,2024-09-25,NET30,PO-908065,4,"[{""line_number"": 1, ""product_id"": ""PRD-000434"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 477, ""unit_cost"": 376.44, ""line_total"": 179561.88}, {""line_number"": 2, ""product_id"": ""PRD-000031"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 402, ""unit_cost"": 61.01, ""line_total"": 24526.02}, {""line_number"": 3, ""product_id"": ""PRD-000400"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 76, ""unit_cost"": 490.58, ""line_total"": 37284.08}, {""line_number"": 4, ""product_id"": null, ""description"": ""Bulk purchase - Line 4"", ""quantity"": 238, ""unit_cost"": 152.54, ""line_total"": 36304.52}]",277676.5,0.07,19437.36,0.0,297113.86,CAD,paid,297113.86,0.0,2024-11-01,check,procurement@company.com,,2024-09-25T00:00:00,2024-10-30T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-F932F985,INV-TECHFLOW-2023-00035,VND-001,TechFlow Electronics,2023-02-03,03/02/2023,NET30,PO-593958,2,"[{""line_number"": 1, ""product_id"": ""PRD-000445"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 36, ""unit_cost"": 295.38, ""line_total"": 10633.68}, {""line_number"": 2, ""product_id"": ""PRD-000150"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 355, ""unit_cost"": 429.55, ""line_total"": 152490.25}]",163123.93,0.2,32624.79,37.15,195785.87,USD,paid,195785.87,0.0,2023-03-31,wire_transfer,procurement@company.com,,2023-02-03T00:00:00,2023-02-10T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-AB06E109,INV-FASHITA-2023-00036,VND-005,FashionFirst Italia,2024-12-26,26/12/2024,NET30,PO-993489,4,"[{""line_number"": 1, ""product_id"": ""PRD-000402"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 344, ""unit_cost"": 108.55, ""line_total"": 37341.2}, {""line_number"": 2, ""product_id"": ""PRD-000422"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 19, ""unit_cost"": 50.88, ""line_total"": 966.72}, {""line_number"": 3, ""product_id"": ""PRD-000489"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 13, ""unit_cost"": 388.09, ""line_total"": 5045.17}, {""line_number"": 4, ""product_id"": ""PRD-000489"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 183, ""unit_cost"": 388.09, ""line_total"": 71020.47}]",114373.56,0.07,8006.15,330.56,122710.27,EUR,overdue,42865.14,79845.13,,,procurement@company.com,Rush order,2024-12-26T00:00:00,2025-01-13T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-109F9168,INV-AUSSPORT-2023-00037,VND-004,Aussie Sports Gear,07-24-2022,24/07/2022,NET30,PO-698234,2,"[{""line_number"": 1, ""product_id"": ""PRD-000043"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 132, ""unit_cost"": 163.55, ""line_total"": 21588.6}, {""line_number"": 2, ""product_id"": null, ""description"": ""Bulk purchase - Line 2"", ""quantity"": 95, ""unit_cost"": 54.7, ""line_total"": 5196.5}]",26785.1,0.0,0.0,344.64,27129.74,AUD,paid,27129.74,0.0,2022-09-05,wire_transfer,john.doe@company.com,Quality inspection required,2022-07-24T00:00:00,2022-07-30T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-BCE63C83,INV-AUSSPORT-2023-00038,VND-004,Aussie Sports Gear,2024/01/12,2024-01-12,NET30,PO-810467,1,"[{""line_number"": 1, ""product_id"": ""PRD-000453"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 331, ""unit_cost"": 604.82, ""line_total"": 200195.42}]",200195.42,0.08,16015.63,32.61,216243.66,AUD,pending,0.0,216243.66,,check,jane.smith@company.com,,2024-01-12T00:00:00,2024-02-23T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-71ECE270,INV-MAPLETOY-2023-00039,VND-007,MapleCraft Toys,21/10/2024,21/10/2024,NET30,PO-966885,4,"[{""line_number"": 1, ""product_id"": null, ""description"": ""Bulk purchase - Line 1"", ""quantity"": 456, ""unit_cost"": 140.0, ""line_total"": 63840.0}, {""line_number"": 2, ""product_id"": ""PRD-000103"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 479, ""unit_cost"": 354.34, ""line_total"": 169728.86}, {""line_number"": 3, ""product_id"": ""PRD-000190"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 228, ""unit_cost"": 437.75, ""line_total"": 99807.0}, {""line_number"": 4, ""product_id"": ""PRD-000071"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 86, ""unit_cost"": 548.98, ""line_total"": 47212.28}]",380588.14,0.05,19029.41,0.0,399617.55,CAD,paid,399617.55,0.0,2024-10-26,credit_card,john.doe@company.com,,2024-10-21T00:00:00,2024-11-10T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-E6652C95,INV-NORDHOME-2024-00040,VND-003,Nordic Home Essentials,19/09/2022,2022-09-19,NET30,PO-475869,1,"[{""line_number"": 1, ""product_id"": ""PRD-000410"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 136, ""unit_cost"": 371.21, ""line_total"": 50484.56}]",50484.56,0.21,10601.76,0.0,61086.32,EUR,paid,61086.32,0.0,2022-11-10,credit_card,john.doe@company.com,Damaged items replaced,2022-09-19T00:00:00,2022-11-06T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-1CBC81CF,INV-BEAUTYBL-2024-00041,VND-008,BeautyBliss Cosmetics,08/11/2022,2022-11-08,NET30,PO-113633,4,"[{""line_number"": 1, ""product_id"": ""PRD-000464"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 150, ""unit_cost"": 453.71, ""line_total"": 68056.5}, {""line_number"": 2, ""product_id"": ""PRD-000379"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 230, ""unit_cost"": 470.62, ""line_total"": 108242.6}, {""line_number"": 3, ""product_id"": ""PRD-000355"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 282, ""unit_cost"": 280.63, ""line_total"": 79137.66}, {""line_number"": 4, ""product_id"": ""PRD-000481"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 313, ""unit_cost"": 36.11, ""line_total"": 11302.43}]",266739.19,0.07,18671.74,170.73,280090.14,EUR,pending,0.0,280090.14,,check,,,2022-11-08T00:00:00,2022-11-29T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-7D78775B,INV-NORDHOME-2022-00042,VND-INVALID-871,Nordic Home Essentials,2022-01-12,2022-01-12,NET30,,5,"[{""line_number"": 1, ""product_id"": ""PRD-000161"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 94, ""unit_cost"": 40.22, ""line_total"": 3780.68}, {""line_number"": 2, ""product_id"": ""PRD-000241"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 400, ""unit_cost"": 249.01, ""line_total"": 99604.0}, {""line_number"": 3, ""product_id"": ""PRD-000391"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 144, ""unit_cost"": 30.55, ""line_total"": 4399.2}, {""line_number"": 4, ""product_id"": null, ""description"": ""Bulk purchase - Line 4"", ""quantity"": 129, ""unit_cost"": 37.03, ""line_total"": 4776.87}, {""line_number"": 5, ""product_id"": ""PRD-000170"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 227, ""unit_cost"": 127.48, ""line_total"": 28937.96}]",141498.71,0.08,11319.9,293.15,153111.76,EUR,paid,153111.76,0.0,2022-03-12,ach,jane.smith@company.com,,2022-01-12T00:00:00,2022-01-30T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-A6AECF60,INV-FASHITA-2022-00043,VND-005,FashionFirst Italia,2023-10-09,09/10/2023,NET30,PO-254969,2,"[{""line_number"": 1, ""product_id"": ""PRD-000403"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 154, ""unit_cost"": 526.96, ""line_total"": 81151.84}, {""line_number"": 2, ""product_id"": ""PRD-000347"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 203, ""unit_cost"": 153.57, ""line_total"": 31174.71}]",112326.54999999999,0.05,5616.33,226.38,118169.26,EUR,disputed,106686.11,11483.15,,wire_transfer,john.doe@company.com,,2023-10-09T00:00:00,2023-12-01T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-61307A6B,INV-MAPLETOY-2022-00044,VND-007,MapleCraft Toys,12-17-2023,17/12/2023,NET30,PO-155064,5,"[{""line_number"": 1, ""product_id"": null, ""description"": ""Bulk purchase - Line 1"", ""quantity"": 475, ""unit_cost"": 123.72, ""line_total"": 58767.0}, {""line_number"": 2, ""product_id"": ""PRD-000146"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 79, ""unit_cost"": 272.35, ""line_total"": 21515.65}, {""line_number"": 3, ""product_id"": ""PRD-000281"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 110, ""unit_cost"": 123.08, ""line_total"": 13538.8}, {""line_number"": 4, ""product_id"": null, ""description"": ""Bulk purchase - Line 4"", ""quantity"": 226, ""unit_cost"": 150.51, ""line_total"": 34015.26}, {""line_number"": 5, ""product_id"": ""PRD-000316"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 223, ""unit_cost"": 149.26, ""line_total"": 33284.98}]",161121.69,0.08,12889.74,0.0,174011.43,CAD,disputed,5239.29,168772.14,,check,,,2023-12-17T00:00:00,2023-12-25T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-98B3B72A,INV-BOOKWRLD-2024-00045,VND-INVALID-415,BookWorld Publishing,03-28-2024,2024-03-28,NET15,PO-636651,5,"[{""line_number"": 1, ""product_id"": ""PRD-000108"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 186, ""unit_cost"": 77.61, ""line_total"": 14435.46}, {""line_number"": 2, ""product_id"": ""PRD-EXTERNAL-9792"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 23, ""unit_cost"": 190.71, ""line_total"": 4386.33}, {""line_number"": 3, ""product_id"": ""PRD-000283"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 483, ""unit_cost"": 243.4, ""line_total"": 117562.2}, {""line_number"": 4, ""product_id"": ""PRD-000427"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 140, ""unit_cost"": 341.63, ""line_total"": 47828.2}, {""line_number"": 5, ""product_id"": ""PRD-000080"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 53, ""unit_cost"": 349.07, ""line_total"": 18500.71}]",202712.9,0.1,20271.29,365.34,223349.53,GBP,disputed,72102.28,151247.25,,credit_card,jane.smith@company.com,,2024-03-28T00:00:00,2024-04-17T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-C695541A,INV-FASHITA-2024-00046,VND-005,FashionFirst Italia,2023/09/07,2023-09-07,NET30,PO-682882,4,"[{""line_number"": 1, ""product_id"": ""PRD-000327"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 384, ""unit_cost"": 320.72, ""line_total"": 123156.48}, {""line_number"": 2, ""product_id"": ""PRD-000430"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 29, ""unit_cost"": 443.84, ""line_total"": 12871.36}, {""line_number"": 3, ""product_id"": ""PRD-000488"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 178, ""unit_cost"": 241.33, ""line_total"": 42956.74}, {""line_number"": 4, ""product_id"": ""PRD-000038"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 471, ""unit_cost"": 44.58, ""line_total"": 20997.18}]",199981.75999999998,0.0,0.0,159.54,200141.3,EUR,partial,154856.43,45284.87,2023-10-16,credit_card,,,2023-09-07T00:00:00,2023-10-11T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-E1A916C3,INV-AUSSPORT-2023-00047,VND-004,Aussie Sports Gear,2022/04/23,23/04/2022,NET30,PO-841402,5,"[{""line_number"": 1, ""product_id"": ""PRD-000153"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 297, ""unit_cost"": 74.65, ""line_total"": 22171.05}, {""line_number"": 2, ""product_id"": ""PRD-000282"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 468, ""unit_cost"": 150.42, ""line_total"": 70396.56}, {""line_number"": 3, ""product_id"": ""PRD-000024"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 17, ""unit_cost"": 15.09, ""line_total"": 256.53}, {""line_number"": 4, ""product_id"": ""PRD-000389"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 134, ""unit_cost"": 209.91, ""line_total"": 28127.94}, {""line_number"": 5, ""product_id"": ""PRD-000248"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 131, ""unit_cost"": 625.49, ""line_total"": 81939.19}]",202891.27000000002,0.2,40578.25,313.16,243782.68,AUD,disputed,188728.78,55053.9,,wire_transfer,jane.smith@company.com,Bulk discount applied,2022-04-23T00:00:00,2022-05-05T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
