transaction_id,order_id,customer_id,product_id,transaction_date,transaction_timestamp,quantity,unit_price,subtotal,tax_amount,tax_rate,shipping_cost,discount_amount,discount_percent,total_amount,is_gift,notes,payment_status,payment_method,shipping_method,channel,region,order_status,source_file,loaded_at
TXN-5B3D2173,ORD-0000003827,CUS-00000723,PRD-000327,2022-08-20,2022-08-20,6,713.54,4281.24,727.81,0.2,23.08,642.19,15.0,4389.94,true,,pending,credit_card,,phone,Europe,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-784ED91F,ORD-0000000279,CUS-00000697,PRD-000251,2022-02-20,2022-02-20,2,901.2,1802.4,126.17,0.07,13.96,0.0,0.0,1942.53,true,,refunded,bank_transfer,,mobile,Middle East,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-C57F8C89,ORD-0000001695,CUS-00000108,PRD-000254,2022-05-24,2022-05-24,8,510.72,4085.76,408.58,0.1,2.45,0.0,0.0,4496.79,false,,refunded,cash_on_delivery,pickup,web,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-B77ED1B8,ORD-0000003456,CUS-00000339,PRD-000398,2024-09-21,2024-09-21,4,375.43,1501.72,0.0,0.0,1.63,300.34,20.0,1203.0100000000002,true,,pending,cash_on_delivery,pickup,store,Latin America,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-E12DB24F,ORD-0000000732,CUS-00000527,PRD-000292,2024-12-11,2024-12-11,-10,871.14,8711.4,557.53,0.08,12.59,1742.28,20.0,-7514.0599999999995,true,,paid,debit_card,,phone,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-B2680FEE,ORD-0000001689,CUS-00000221,PRD-000399,2024-05-05,2024-05-05,7,659.3,4615.1,784.57,0.2,15.29,692.26,15.0,4722.7,false,,pending,cash_on_delivery,overnight,store,Latin America,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-E625C181,ORD-0000001550,CUS-00000050,PRD-000167,2022-12-03,2022-12-03,-9,821.31,7391.79,561.78,0.08,2.63,369.59,5.0,-7581.349999999999,true,,failed,bank_transfer,standard,store,North America,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-12EF7865,ORD-0000000696,CUS-00000893,PRD-000244,2023-04-02,2023-04-02,4,367.11,1468.44,146.84,0.1,14.22,0.0,0.0,1629.5,false,,failed,debit_card,,store,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-CC29A989,ORD-0000000705,CUS-00000112,PRD-000210,2024-10-17,2024-10-17,3,118.26,354.78,67.41,0.2,19.31,17.74,5.0,423.76,false,,failed,cash_on_delivery,standard,store,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-50C494ED,ORD-0000000924,CUS-00000260,PRD-000463,2023-11-20,2023-11-20,7,76.23,533.61,0.0,0.0,16.43,106.72,20.0,443.32,true,,paid,crypto,overnight,mobile,Asia Pacific,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-470E2B28,ORD-0000002080,CUS-00000639,PRD-000258,2024-06-20,2024-06-20,9,36.89,332.01,29.88,0.1,10.39,33.2,10.0,339.08,false,Express delivery requested,refunded,debit_card,express,store,Europe,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-B2F962C9,ORD-0000004089,CUS-00000854,PRD-000394,2024-06-06,2024-06-06,1,798.3,798.3,0.0,0.0,0.13,119.74,15.0,678.6899999999999,false,,pending,paypal,,partner,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-91406808,ORD-0000004599,CUS-00000976,PRD-000276,2024-05-25,2024-05-25,9,557.37,5016.33,0.0,0.0,3.53,0.0,0.0,5019.86,true,,failed,debit_card,express,phone,North America,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-6EC89A52,ORD-0000002688,CUS-00000233,PRD-000119,2022-03-19,2022-03-19,6,587.73,3526.38,132.24,0.05,4.25,881.6,25.0,2781.27,true,,failed,bank_transfer,,mobile,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-1C05B536,ORD-0000000524,CUS-00000758,PRD-000034,2024-03-07,2024-03-07,4,226.8,907.2,181.44,0.2,15.44,0.0,0.0,1104.0800000000002,true,,pending,bank_transfer,express,mobile,Asia Pacific,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-714F5A5E,ORD-0000000642,CUS-00000126,PRD-000289,2023-01-27,2023-01-27,4,887.77,3551.08,211.29,0.07,8.33,532.66,15.0,3238.04,false,,paid,cash_on_delivery,,store,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-6FF3C0F1,ORD-0000000525,CUS-00000457,PRD-000467,2022-03-20,2022-03-20,10,291.91,2919.1,291.91,0.1,0.63,0.0,0.0,3211.6400000000003,false,,paid,credit_card,standard,phone,Middle East,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-967ED85F,ORD-0000002667,CUS-00000692,PRD-000444,2022-11-27,2022-11-27,7,327.1,2289.7,160.28,0.07,2.99,0.0,0.0,2452.97,true,Express delivery requested,pending,crypto,,mobile,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-2BED8A85,ORD-0000002776,CUS-00000622,PRD-000465,2022-06-30,2022-06-30,0,901.42,0.0,0.0,0.1,14.46,0.0,5.0,14.46,true,,failed,bank_transfer,pickup,web,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-91CAE5F4,ORD-0000003911,CUS-00000320,PRD-000135,2024-01-08,2024-01-08,10,633.21,6332.1,379.93,0.08,22.57,1583.03,25.0,5151.57,true,,paid,paypal,overnight,web,North America,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-BE0EF86F,ORD-0000000115,CUS-00000052,PRD-000289,2023-09-06,2023-09-06,1,887.77,887.77,177.55,0.2,9.34,0.0,0.0,1074.6599999999999,false,,pending,bank_transfer,pickup,mobile,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-983BC989,ORD-0000003678,CUS-00000009,PRD-000431,2023-02-17,2023-02-17,2,132.23,264.46,9.92,0.05,12.17,66.11,25.0,220.44,true,,refunded,crypto,standard,phone,Europe,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-1D9E6531,ORD-0000001458,CUS-00000419,PRD-000299,2024-05-21,2024-05-21,10,232.68,2326.8,186.14,0.08,0.24,0.0,0.0,2513.18,true,,paid,crypto,standard,mobile,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-6AFFE59E,ORD-0000000556,CUS-00000976,PRD-000482,2024-02-05,2024-02-05,2,574.71,1149.42,229.88,0.2,1.94,0.0,0.0,1381.24,false,Express delivery requested,pending,debit_card,,web,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-7B832325,ORD-0000002020,CUS-00000882,PRD-000243,2024-10-01,2024-10-01,2,320.8,641.6,109.07,0.2,7.12,96.24,15.0,661.55,true,,paid,crypto,standard,store,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-5B85D688,ORD-0000003397,CUS-00000902,PRD-000120,2023-02-19,2023-02-19,-10,580.51,5805.1,348.31,0.08,4.61,1451.28,25.0,-4697.52,true,,failed,cash_on_delivery,pickup,phone,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-BF244230,ORD-0000003748,CUS-00000539,PRD-000148,2023-03-18,2023-03-18,7,10.27,71.89,3.77,0.07,12.21,17.97,25.0,69.9,true,,failed,bank_transfer,,mobile,North America,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-BD5DB69D,ORD-0000002844,CUS-00000373,PRD-000205,2023-04-01,2023-04-01,5,476.27,2381.35,190.51,0.08,6.33,0.0,0.0,2578.19,true,,pending,cash_on_delivery,overnight,partner,Asia Pacific,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-C90BF3F1,ORD-0000003341,CUS-00000135,PRD-000464,2023-11-11,2023-11-11,1,691.39,691.39,69.14,0.1,21.36,0.0,0.0,781.89,true,,refunded,cash_on_delivery,standard,store,North America,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-F6331C08,ORD-0000003379,CUS-00000473,PRD-000399,2022-12-01,2022-12-01,9,659.3,5933.7,1186.74,0.2,18.24,0.0,0.0,7138.679999999999,false,,paid,bank_transfer,pickup,partner,Latin America,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-0249E473,ORD-0000002254,CUS-00000555,PRD-000431,2024-10-04,2024-10-04,8,132.23,1057.84,70.35,0.07,10.2,52.89,5.0,1085.5,true,Special instructions: xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,pending,crypto,,store,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-3BD5074F,ORD-0000000719,CUS-00000407,PRD-000312,2023-01-08,2023-01-08,6,819.23,4915.38,491.54,0.1,19.97,0.0,0.0,5426.89,true,,pending,bank_transfer,pickup,partner,Latin America,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-043FB288,ORD-0000002452,CUS-00000416,PRD-000383,2022-02-12,2022-02-12,6,765.06,4590.36,172.14,0.05,8.88,1147.59,25.0,3623.79,true,,refunded,credit_card,pickup,partner,Latin America,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-17B4A0B8,ORD-0000003689,CUS-00000478,PRD-000154,2023-08-23,2023-08-23,3,206.96,620.88,31.04,0.05,24.87,0.0,0.0,676.79,true,,pending,bank_transfer,standard,store,Latin America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-BBF330FB,ORD-0000004300,CUS-00000036,PRD-000426,2024-02-14,2024-02-14,3,671.74,2015.22,161.22,0.08,20.61,0.0,0.0,2197.05,true,,paid,cash_on_delivery,overnight,phone,Middle East,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-E43272CD,ORD-0000003856,CUS-00000455,PRD-000360,2022-05-31,2022-05-31,8,875.23,7001.84,332.59,0.05,11.49,350.09,5.0,6995.83,false,,paid,paypal,express,web,Middle East,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-59912AF7,ORD-0000002446,CUS-00000705,PRD-000214,2022-08-29,2022-08-29,3,375.92,1127.76,81.2,0.08,0.52,112.78,10.0,1096.7,false,,pending,credit_card,pickup,mobile,Latin America,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-3639CF91,ORD-0000001025,CUS-00000760,PRD-000490,2022-01-22,2022-01-22,-3,116.3,348.9,29.66,0.1,16.41,52.33,15.0,-309.82,false,,failed,bank_transfer,,partner,Latin America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-589EE1C9,ORD-0000004924,CUS-00000415,PRD-000340,2022-09-17,2022-09-17,7,719.62,5037.34,1007.47,0.2,14.27,0.0,0.0,6059.080000000001,true,,failed,cash_on_delivery,express,partner,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-2EABC48A,ORD-0000004166,CUS-00000495,PRD-000180,2022-07-08,2022-07-08,7,698.86,4892.02,207.91,0.05,1.3,733.8,15.0,4367.43,false,,pending,paypal,express,partner,Middle East,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-3504751E,ORD-0000002860,CUS-00000310,PRD-000188,2022-04-25,2022-04-25,7,838.37,5868.59,410.8,0.07,8.31,0.0,0.0,6287.700000000001,false,,paid,credit_card,standard,mobile,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-03631E48,ORD-0000004551,CUS-00000475,PRD-000259,2023-07-01,2023-07-01,6,678.34,4070.04,0.0,0.0,21.73,814.01,20.0,3277.76,true,,paid,debit_card,overnight,mobile,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-59DF4303,ORD-0000001126,CUS-00000026,PRD-000063,2023-05-27,2023-05-27,3,118.5,355.5,17.78,0.05,6.78,0.0,0.0,380.05999999999995,false,,pending,credit_card,,store,Asia Pacific,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-BBCFC878,ORD-0000001273,CUS-00000190,PRD-000193,2023-05-31,2023-05-31,4,810.8,3243.2,162.16,0.05,18.96,0.0,0.0,3424.32,true,,paid,crypto,,phone,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-0D2B1B93,ORD-0000002526,CUS-00000905,PRD-000402,2023-05-10,2023-05-10,3,264.28,792.84,41.62,0.07,14.05,198.21,25.0,650.3,false,,pending,bank_transfer,standard,web,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-705FB4EB,ORD-0000000889,CUS-00000412,PRD-000465,2022-05-04,2022-05-04,6,901.42,5408.52,256.9,0.05,15.35,270.43,5.0,5410.34,false,,failed,debit_card,express,store,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-8F729985,ORD-0000002807,CUS-00000270,PRD-000356,2023-04-23,2023-04-23,10,37.68,376.8,26.38,0.07,20.44,0.0,0.0,423.62,false,,refunded,paypal,,store,Europe,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-27377FBA,ORD-0000002999,CUS-00000811,PRD-000105,2023-08-19,2023-08-19,4,999.6,3998.4,799.68,0.2,20.13,0.0,0.0,4818.21,true,,pending,cash_on_delivery,standard,store,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-26D06E44,ORD-0000003512,CUS-00000247,PRD-000280,2024-05-12,2024-05-12,8,132.9,1063.2,0.0,0.0,19.88,0.0,0.0,1083.0800000000002,false,,refunded,cash_on_delivery,standard,mobile,Latin America,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-7B79B81B,ORD-0000004078,CUS-00000682,PRD-000104,2024-05-02,2024-05-02,9,484.23,4358.07,370.44,0.1,12.91,653.71,15.0,4087.71,false,,paid,credit_card,standard,phone,Middle East,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-D7B96095,ORD-0000002478,CUS-00000316,PRD-000053,2022-03-03,2022-03-03,5,183.33,916.65,48.12,0.07,21.88,229.16,25.0,757.49,true,,paid,paypal,standard,web,North America,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-095C891A,ORD-0000004295,CUS-00000117,PRD-000237,2023-06-11,2023-06-11,4,977.74,3910.96,371.54,0.1,24.21,195.55,5.0,4111.16,false,Fragile,paid,paypal,express,store,Europe,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-9B0019E0,ORD-0000004539,CUS-00000217,PRD-000110,2024-05-26,2024-05-26,8,398.96,3191.68,127.67,0.05,10.24,638.34,20.0,2691.25,true,,failed,bank_transfer,standard,partner,Asia Pacific,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-A7B909A7,ORD-0000000901,CUS-00000884,PRD-000090,2022-01-23,2022-01-23,7,692.23,4845.61,387.65,0.1,17.76,969.12,20.0,4281.900000000001,false,,pending,crypto,standard,store,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-A1BCB9D5,ORD-0000002103,CUS-00000792,PRD-000442,2023-06-23,2023-06-23,1,567.72,567.72,25.55,0.05,5.63,56.77,10.0,542.13,false,,paid,cash_on_delivery,,partner,North America,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-6FE3F456,ORD-0000002603,CUS-00000771,PRD-000132,2022-05-18,2022-05-18,-3,624.35,1873.05,0.0,0.0,6.72,374.61,20.0,-1491.72,false,,refunded,crypto,pickup,partner,Europe,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-07AFEAA2,ORD-0000004280,CUS-00000551,PRD-000123,2024-09-11,2024-09-11,8,364.33,2914.64,0.0,0.0,10.14,582.93,20.0,2341.85,true,,refunded,debit_card,express,partner,Asia Pacific,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-45EF830D,ORD-0000004114,CUS-00000690,PRD-000128,2023-05-21,2023-05-21,-3,12.16,36.48,1.37,0.05,18.87,9.12,25.0,-9.86,true,,paid,cash_on_delivery,standard,phone,Latin America,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-93563CAC,ORD-0000002434,CUS-00000003,PRD-000255,2022-05-13,2022-05-13,7,890.16,6231.12,0.0,0.0,8.41,1246.22,20.0,4993.3099999999995,false,,failed,debit_card,express,partner,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-8CE387FE,ORD-0000000919,CUS-00000884,PRD-000465,2023-05-27,2023-05-27,8,901.42,7211.36,378.6,0.07,11.35,1802.84,25.0,5798.47,false,,pending,credit_card,overnight,partner,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-CFCEF022,ORD-0000000232,CUS-00000175,PRD-000012,2023-06-08,2023-06-08,8,586.67,4693.36,211.2,0.05,0.61,469.34,10.0,4435.83,false,,failed,credit_card,pickup,partner,Latin America,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-45C85360,ORD-0000000963,CUS-00000455,PRD-000337,2024-11-03,2024-11-03,10,663.06,6630.6,331.53,0.05,21.61,0.0,0.0,6983.74,false,,paid,debit_card,pickup,store,North America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-F69A4B0A,ORD-0000001138,CUS-00000115,PRD-000323,2023-02-16,2023-02-16,3,919.95,2759.85,206.99,0.1,5.85,689.96,25.0,2282.73,true,,refunded,paypal,standard,mobile,Asia Pacific,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-06D60F24,ORD-0000002197,CUS-00000895,PRD-000140,2024-07-06,2024-07-06,2,892.51,1785.02,0.0,0.0,23.25,267.75,15.0,1540.52,true,,failed,crypto,pickup,store,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-239D3151,ORD-0000002602,CUS-00000886,PRD-000318,2023-02-14,2023-02-14,10,826.67,8266.7,392.67,0.05,5.7,413.34,5.0,8251.730000000001,true,,refunded,cash_on_delivery,standard,web,Latin America,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-2282F64A,ORD-0000000016,CUS-00000088,PRD-000432,2024-10-05,2024-10-05,10,121.7,1217.0,0.0,0.0,19.29,60.85,5.0,1175.44,false,,pending,credit_card,standard,mobile,North America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-5E1BC7FF,ORD-0000002333,CUS-00000350,PRD-000348,2022-06-25,2022-06-25,2,874.48,1748.96,166.15,0.1,6.78,87.45,5.0,1834.44,true,,pending,credit_card,overnight,mobile,Asia Pacific,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-DB4B8210,ORD-0000003191,CUS-00000936,PRD-000083,2022-09-05,2022-09-05,6,737.52,4425.12,885.02,0.2,19.69,0.0,0.0,5329.83,false,,paid,cash_on_delivery,overnight,store,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-A1AC1003,ORD-0000000328,CUS-00000229,PRD-000365,2024-02-04,2024-02-04,10,45.5,455.0,21.61,0.05,14.69,22.75,5.0,468.55,false,,pending,credit_card,pickup,mobile,Latin America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-91CC6CB9,ORD-0000003776,CUS-00000649,PRD-000452,2022-11-21,2022-11-21,1,786.27,786.27,117.94,0.2,0.76,196.57,25.0,708.4,true,,failed,bank_transfer,standard,web,North America,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-31F8FF97,ORD-0000002543,CUS-00000082,PRD-000328,2023-02-22,2023-02-22,9,163.01,1467.09,0.0,0.0,8.73,0.0,0.0,1475.82,false,Express delivery requested,refunded,crypto,express,mobile,Asia Pacific,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-751B12B8,ORD-0000001384,CUS-00000180,PRD-000437,2024-11-29,2024-11-29,5,36.09,180.45,0.0,0.0,6.43,0.0,0.0,186.88,false,,paid,bank_transfer,standard,phone,North America,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-3541D210,ORD-0000002494,CUS-00000761,PRD-000240,2024-01-06,2024-01-06,-4,331.66,1326.64,69.65,0.07,17.41,331.66,25.0,-1047.22,false,Fragile,pending,crypto,standard,mobile,Middle East,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-613CA049,ORD-0000002727,CUS-00000322,PRD-000258,2022-01-29,2022-01-29,6,36.89,221.34,35.41,0.2,8.37,44.27,20.0,220.85,true,,failed,cash_on_delivery,standard,store,Europe,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-0D262B77,ORD-0000001350,CUS-00000508,PRD-000412,2024-08-13,2024-08-13,8,630.13,5041.04,383.12,0.08,3.17,252.05,5.0,5175.28,true,,pending,bank_transfer,standard,web,Middle East,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-FF3378A0,ORD-0000000422,CUS-00000282,PRD-000254,2023-12-14,2023-12-14,5,510.72,2553.6,255.36,0.1,14.86,0.0,0.0,2823.82,true,Fragile,refunded,debit_card,express,partner,Middle East,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-3B3F6834,ORD-0000003083,CUS-00000989,PRD-000366,2023-04-05,2023-04-05,3,910.94,2732.82,273.28,0.1,9.62,0.0,0.0,3015.72,false,,paid,paypal,,partner,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-5C415E78,ORD-0000003731,CUS-00000188,PRD-000317,2024-08-25,2024-08-25,3,828.29,2484.87,198.79,0.08,9.3,0.0,0.0,2692.96,true,,failed,debit_card,,store,Middle East,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-838A7007,ORD-0000001462,CUS-00000053,PRD-000194,2024-08-09,2024-08-09,7,839.23,5874.61,375.98,0.08,2.75,1174.92,20.0,5078.42,false,,paid,bank_transfer,standard,store,Latin America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-BD7F641B,ORD-0000002006,CUS-00000807,PRD-000367,2024-08-25,2024-08-25,3,801.58,2404.74,204.4,0.1,7.59,360.71,15.0,2256.02,true,,failed,credit_card,overnight,partner,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-A586C533,ORD-0000002689,CUS-00000543,PRD-000180,2023-12-11,2023-12-11,4,698.86,2795.44,156.54,0.07,11.33,559.09,20.0,2404.22,false,,paid,credit_card,express,web,Europe,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-7A908B05,ORD-0000000419,CUS-00000587,PRD-000106,2023-06-11,2023-06-11,6,65.6,393.6,31.49,0.1,1.64,78.72,20.0,348.01,true,,failed,bank_transfer,standard,store,North America,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-0DFF0B85,ORD-0000001512,CUS-00000683,PRD-000356,2024-11-30,2024-11-30,7,37.68,263.76,0.0,0.0,8.54,26.38,10.0,245.92,false,,refunded,cash_on_delivery,,phone,Latin America,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-50AA15F7,ORD-0000000891,CUS-00000276,PRD-000208,2023-05-13,2023-05-13,10,701.06,7010.6,0.0,0.0,0.99,0.0,0.0,7011.59,false,,failed,bank_transfer,express,web,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-691D27C6,ORD-0000000645,CUS-00000236,PRD-000172,2024-10-28,2024-10-28,9,944.69,8502.21,722.69,0.1,23.85,1275.33,15.0,7973.42,false,,failed,crypto,overnight,store,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-41807BED,ORD-0000002483,CUS-00000901,PRD-000279,2023-02-09,2023-02-09,7,510.99,3576.93,134.13,0.05,12.47,894.23,25.0,2829.2999999999997,false,,failed,debit_card,,web,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-03AFE993,ORD-0000003927,CUS-00000394,PRD-000268,2023-12-14,2023-12-14,7,603.75,4226.25,422.62,0.1,20.17,0.0,0.0,4669.04,false,,refunded,paypal,standard,store,North America,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-A8A6BAF6,ORD-0000001665,CUS-00000776,PRD-000021,2024-07-03,2024-07-03,5,807.46,4037.3,268.48,0.07,1.76,201.87,5.0,4105.67,true,,refunded,credit_card,standard,mobile,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-E4E31F03,ORD-0000003686,CUS-00000548,PRD-000167,2023-10-24,2023-10-24,8,821.31,6570.48,367.95,0.07,13.66,1314.1,20.0,5637.99,true,,refunded,bank_transfer,express,phone,North America,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-2EF6E51F,ORD-0000004314,CUS-00000549,PRD-000226,2022-12-08,2022-12-08,4,251.78,1007.12,90.64,0.1,22.46,100.71,10.0,1019.51,true,,failed,credit_card,overnight,store,Asia Pacific,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-F68F3E87,ORD-0000002035,CUS-00000810,PRD-000300,2023-02-27,2023-02-27,7,188.85,1321.95,78.66,0.07,19.18,198.29,15.0,1221.5,true,,pending,bank_transfer,,phone,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-51B9CC0F,ORD-0000004418,CUS-00000336,PRD-000063,2023-11-11,2023-11-11,9,118.5,1066.5,63.99,0.08,15.44,266.62,25.0,879.3100000000001,false,,refunded,cash_on_delivery,standard,store,Asia Pacific,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-824F1289,ORD-0000004846,CUS-00000599,PRD-000255,2022-10-11,2022-10-11,5,890.16,4450.8,222.54,0.05,7.88,0.0,0.0,4681.22,true,,failed,paypal,express,mobile,Asia Pacific,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-09A25FC0,ORD-0000001652,CUS-00000753,PRD-000459,2023-05-01,2023-05-01,-2,327.19,654.38,36.65,0.07,22.24,130.88,20.0,-537.91,false,,paid,debit_card,express,store,Europe,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
