invoice_id,vendor_id,invoice_number,invoice_date,due_date,payment_date,po_number,subtotal,tax_rate,tax_amount,shipping_handling,amount_paid,balance_due,total_amount,vendor_name,currency,payment_status,payment_method,payment_terms,approved_by,notes,created_at,updated_at,source_file,loaded_at
INV-BC6E6EC6,VND-003,INV-NORDHOME-2024-00555,2024-11-26,2024-11-26,,PO-898902,510245.08999999997,0.21,107151.47,0.0,121971.99,495424.57,617396.56,Nordic Home Essentials,EUR,overdue,ach,NET30,jane.smith@company.com,,2024-11-26,2025-01-19,invoices.csv,2026-02-10T22:25:28.068809
INV-7745F3E9,VND-002,INV-GLOBGAD-2022-00776,2022-03-13,2022-03-13,2022-03-29,PO-559193,179847.91999999998,0.2,35969.58,444.63,216262.13,0.0,216262.13,Global Gadgets Ltd,USD,paid,credit_card,NET45,jane.smith@company.com,,2022-03-13,2022-04-02,invoices.csv,2026-02-10T22:25:28.068809
INV-412CC9EC,VND-008,INV-BEAUTYBL-2022-00627,2023-05-18,2023-05-18,2023-06-11,PO-736166,298804.18000000005,0.07,20916.29,10.67,319731.14,0.0,319731.14,BeautyBliss Cosmetics,EUR,paid,credit_card,NET30,john.doe@company.com,,2023-05-18,2023-05-26,invoices.csv,2026-02-10T22:25:28.068809
INV-2D892FF2,VND-002,INV-GLOBGAD-2023-00401,2024-02-20,2024-02-20,2024-03-14,PO-935545,271463.42,0.08,21717.07,0.0,103576.03,189604.46,293180.49,Global Gadgets Ltd,USD,partial,ach,NET45,procurement@company.com,,2024-02-20,2024-03-04,invoices.csv,2026-02-10T22:25:28.068809
INV-C8C12FB7,VND-006,INV-BOOKWRLD-2022-00511,2023-07-15,2023-07-15,,PO-264907,436754.15,0.0,0.0,0.0,0.0,436754.15,436754.15,BookWorld Publishing,GBP,pending,credit_card,NET15,,Quality inspection required,2023-07-15,2023-07-26,invoices.csv,2026-02-10T22:25:28.068809
INV-3865C705,VND-002,INV-GLOBGAD-2024-00540,2024-03-26,2024-03-26,2024-05-21,PO-236818,437273.64999999997,0.1,43727.36,236.11,481237.12,0.0,481237.12,Global Gadgets Ltd,USD,paid,check,NET45,jane.smith@company.com,,2024-03-26,2024-04-09,invoices.csv,2026-02-10T22:25:28.068809
INV-36483420,VND-002,INV-GLOBGAD-2023-00625,2022-10-02,2022-10-02,,PO-894749,129451.70000000001,0.05,6472.59,121.33,0.0,136045.62,136045.62,Global Gadgets Ltd,GBP,pending,wire_transfer,NET45,,,2022-10-02,2022-10-26,invoices.csv,2026-02-10T22:25:28.068809
INV-C65D2C0C,VND-002,INV-GLOBGAD-2024-00783,2022-11-07,2022-11-07,2022-12-22,PO-804620,492437.50000000006,0.08,39395.0,343.14,532175.64,0.0,532175.64,Global Gadgets Ltd,USD,paid,credit_card,NET45,john.doe@company.com,,2022-11-07,2022-11-26,invoices.csv,2026-02-10T22:25:28.068809
INV-5F682212,VND-008,INV-BEAUTYBL-2024-00185,2022-09-01,2022-01-09,2022-10-14,PO-432260,178179.88,0.05,8908.99,249.13,187338.0,0.0,187338.0,BeautyBliss Cosmetics,EUR,paid,,NET30,,Damaged items replaced,2022-09-01,2022-10-28,invoices.csv,2026-02-10T22:25:28.068809
INV-3D514350,VND-008,INV-BEAUTYBL-2024-00469,2023-06-05,2023-06-05,2023-07-22,PO-349565,491007.83999999997,0.21,103111.65,36.53,594156.02,0.0,594156.02,BeautyBliss Cosmetics,EUR,paid,check,NET30,,,2023-06-05,2023-07-03,invoices.csv,2026-02-10T22:25:28.068809
INV-87431148,VND-006,INV-BOOKWRLD-2024-00161,2022-05-14,2022-05-14,2022-06-17,PO-510889,454812.39,0.0,0.0,100.06,454912.45,0.0,454912.45,BookWorld Publishing,GBP,paid,ach,NET15,,,2022-05-14,2022-05-27,invoices.csv,2026-02-10T22:25:28.068809
INV-D2A2E8B9,VND-003,INV-NORDHOME-2022-00757,2022-05-26,2022-05-26,2022-06-03,PO-628584,155460.46,0.07,10882.23,373.99,166716.68,0.0,166716.68,Nordic Home Essentials,EUR,paid,ach,NET30,procurement@company.com,,2022-05-26,2022-07-20,invoices.csv,2026-02-10T22:25:28.068809
INV-E6652C95,VND-003,INV-NORDHOME-2024-00040,2022-09-19,2022-09-19,2022-11-10,PO-475869,50484.56,0.21,10601.76,0.0,61086.32,0.0,61086.32,Nordic Home Essentials,EUR,paid,credit_card,NET30,john.doe@company.com,Damaged items replaced,2022-09-19,2022-11-06,invoices.csv,2026-02-10T22:25:28.068809
INV-B183E1C3,VND-008,INV-BEAUTYBL-2024-00631,2022-08-07,2022-08-07,,PO-552890,403388.09,0.1,40338.81,404.32,0.0,444131.22,444131.22,BeautyBliss Cosmetics,EUR,pending,credit_card,NET30,jane.smith@company.com,Quality inspection required,2022-08-07,2022-08-25,invoices.csv,2026-02-10T22:25:28.068809
INV-0A39889C,VND-007,INV-MAPLETOY-2024-00180,2022-10-02,2022-10-02,2022-11-05,PO-965721,434182.33999999997,0.1,43418.23,262.56,344638.15,133224.98,477863.13,MapleCraft Toys,CAD,partial,credit_card,NET30,procurement@company.com,,2022-10-02,2022-11-26,invoices.csv,2026-02-10T22:25:28.068809
INV-818211D2,VND-008,INV-BEAUTYBL-2022-00266,2024-01-23,2024-01-23,,PO-611079,19110.28,0.05,955.51,227.71,0.0,20293.5,20293.5,BeautyBliss Cosmetics,EUR,pending,check,NET30,john.doe@company.com,,2024-01-23,2024-02-10,invoices.csv,2026-02-10T22:25:28.068809
INV-6092F6F0,VND-005,INV-FASHITA-2022-00553,2022-07-10,2022-07-10,2022-08-02,PO-969788,436281.94000000006,0.2,87256.39,0.0,523538.33,0.0,523538.33,FashionFirst Italia,EUR,paid,credit_card,NET30,,Quality inspection required,2022-07-10,2022-08-25,invoices.csv,2026-02-10T22:25:28.068809
INV-6301662E,VND-007,INV-MAPLETOY-2023-00407,2023-04-26,2023-04-26,2023-05-24,PO-404030,244537.36,0.05,12226.87,390.04,257154.27,0.0,257154.27,MapleCraft Toys,CAD,paid,wire_transfer,NET30,procurement@company.com,,2023-04-26,2023-06-17,invoices.csv,2026-02-10T22:25:28.068809
INV-ABD6EAA2,VND-005,INV-FASHITA-2022-00230,2024-09-23,2024-09-23,2024-11-08,PO-856737,249239.22000000003,0.21,52340.24,243.11,301822.57,0.0,301822.57,FashionFirst Italia,EUR,paid,credit_card,NET30,procurement@company.com,,2024-09-23,2024-11-15,invoices.csv,2026-02-10T22:25:28.068809
INV-907184B2,VND-007,INV-MAPLETOY-2022-00699,2023-12-15,2023-12-15,2024-01-21,PO-817502,170927.2,0.0,0.0,2.55,170929.75,0.0,170929.75,MapleCraft Toys,CAD,paid,check,NET30,procurement@company.com,,2023-12-15,2024-01-12,invoices.csv,2026-02-10T22:25:28.068809
INV-CDACA0CE,VND-001,INV-TECHFLOW-2023-00209,2022-11-10,2022-11-10,2022-11-23,PO-744903,147367.03,0.08,11789.36,338.54,113129.44,46365.49,159494.93,TechFlow Electronics,USD,partial,,NET30,john.doe@company.com,,2022-10-11,2022-11-19,invoices.csv,2026-02-10T22:25:28.068809
INV-DE6B152F,VND-006,INV-BOOKWRLD-2024-00049,2023-08-10,2023-08-10,2023-11-06,PO-405331,163611.62,0.07,11452.81,168.42,175232.85,0.0,175232.85,BookWorld Publishing,GBP,paid,wire_transfer,NET15,,,2023-10-08,2023-11-14,invoices.csv,2026-02-10T22:25:28.068809
INV-707CBCB6,VND-002,INV-GLOBGAD-2023-00492,2024-04-02,2024-04-02,2024-04-18,PO-562788,176153.52000000002,0.21,36992.24,330.48,213476.24,0.0,213476.24,Global Gadgets Ltd,USD,paid,wire_transfer,NET45,jane.smith@company.com,Quality inspection required,2024-04-02,2024-05-23,invoices.csv,2026-02-10T22:25:28.068809
INV-78973DAD,VND-003,INV-NORDHOME-2022-00013,2024-11-23,2024-11-23,,PO-402637,150641.47999999998,0.08,12051.32,464.69,0.0,163157.49,163157.49,Nordic Home Essentials,EUR,pending,credit_card,NET30,procurement@company.com,,2024-11-23,2024-12-13,invoices.csv,2026-02-10T22:25:28.068809
INV-88B58C20,VND-001,INV-TECHFLOW-2022-00768,2023-05-21,2023-05-21,2023-06-29,PO-604916,44391.96,0.0,0.0,343.24,44735.2,0.0,44735.2,TechFlow Electronics,USD,paid,,NET30,john.doe@company.com,,2023-05-21,2023-06-25,invoices.csv,2026-02-10T22:25:28.068809
INV-4ECF0190,VND-002,INV-GLOBGAD-2024-00298,2023-01-22,2023-01-22,2023-02-02,PO-863247,111758.16,0.21,23469.21,199.64,43811.62,91615.39,135427.01,Global Gadgets Ltd,USD,partial,,NET45,procurement@company.com,,2023-01-22,2023-02-01,invoices.csv,2026-02-10T22:25:28.068809
INV-C695541A,VND-005,INV-FASHITA-2024-00046,2023-09-07,2023-09-07,2023-10-16,PO-682882,199981.75999999998,0.0,0.0,159.54,154856.43,45284.87,200141.3,FashionFirst Italia,EUR,partial,credit_card,NET30,,,2023-09-07,2023-10-11,invoices.csv,2026-02-10T22:25:28.068809
INV-2A641670,VND-007,INV-MAPLETOY-2024-00717,2024-02-01,2024-02-01,2024-02-09,PO-142501,235284.6,0.1,23528.46,186.2,258999.26,0.0,258999.26,MapleCraft Toys,CAD,paid,check,NET30,,,2024-01-02,2024-02-29,invoices.csv,2026-02-10T22:25:28.068809
INV-7D814F67,VND-002,INV-GLOBGAD-2023-00626,2024-09-12,2024-09-12,,PO-505601,21536.4,0.0,0.0,0.0,14546.82,6989.58,21536.4,Global Gadgets Ltd,USD,overdue,check,NET45,john.doe@company.com,,2024-12-09,2024-12-12,invoices.csv,2026-02-10T22:25:28.068809
INV-12A3F4DD,VND-006,INV-BOOKWRLD-2023-00505,2024-04-15,2024-04-15,,PO-476953,511477.76,0.05,25573.89,0.0,0.0,537051.65,537051.65,BookWorld Publishing,GBP,pending,wire_transfer,NET15,procurement@company.com,Rush order,2024-04-15,2024-05-23,invoices.csv,2026-02-10T22:25:28.068809
INV-81DA123D,VND-002,INV-GLOBGAD-2024-00391,2023-01-26,2023-01-26,,PO-247659,528639.4600000001,0.21,111014.29,271.03,0.0,639924.78,639924.78,Global Gadgets Ltd,USD,pending,credit_card,NET45,procurement@company.com,,2023-01-26,2023-02-10,invoices.csv,2026-02-10T22:25:28.068809
INV-1A3EE214,VND-004,INV-AUSSPORT-2024-00681,2023-10-31,2023-10-31,,PO-895076,159630.75,0.0,0.0,313.37,33942.1,126002.02,159944.12,Aussie Sports Gear,AUD,overdue,ach,NET30,procurement@company.com,,2023-10-31,2023-12-24,invoices.csv,2026-02-10T22:25:28.068809
INV-F5AA7171,VND-006,INV-BOOKWRLD-2022-00140,2024-07-01,2024-07-01,2024-01-31,PO-175858,2229.42,0.2,445.88,179.55,2854.85,0.0,2854.85,BookWorld Publishing,GBP,paid,,NET15,john.doe@company.com,,2024-01-07,2024-01-12,invoices.csv,2026-02-10T22:25:28.068809
INV-EFC12E3F,VND-007,INV-MAPLETOY-2024-00106,2024-03-24,2024-03-24,,PO-361874,569912.26,0.1,56991.23,0.0,319523.26,307380.23,626903.49,MapleCraft Toys,CAD,disputed,check,NET30,john.doe@company.com,,2024-03-24,2024-04-10,invoices.csv,2026-02-10T22:25:28.068809
INV-DBFB97B3,VND-003,INV-NORDHOME-2023-00273,2024-09-14,2024-09-14,,PO-599775,371726.14,0.0,0.0,58.06,357358.09,14426.11,371784.2,Nordic Home Essentials,EUR,overdue,ach,NET30,john.doe@company.com,,2024-09-14,2024-10-12,invoices.csv,2026-02-10T22:25:28.068809
INV-6A23BD3F,VND-004,INV-AUSSPORT-2022-00229,2022-05-27,2022-05-27,2022-06-25,PO-806358,97730.72,0.21,20523.45,0.0,50000.94,68253.23,118254.17,Aussie Sports Gear,AUD,partial,ach,NET30,,,2022-05-27,2022-07-01,invoices.csv,2026-02-10T22:25:28.068809
INV-638FFE9B,VND-007,INV-MAPLETOY-2023-00238,2023-03-22,2023-03-22,2023-03-29,PO-564315,349313.71,0.1,34931.37,0.0,303514.4,80730.68,384245.08,MapleCraft Toys,CAD,partial,check,NET30,john.doe@company.com,,2023-03-22,2023-04-28,invoices.csv,2026-02-10T22:25:28.068809
INV-FAE08778,VND-006,INV-BOOKWRLD-2024-00123,2023-08-24,2023-08-24,2023-09-18,PO-453126,371518.05000000005,0.0,0.0,0.0,371518.05,0.0,371518.05,BookWorld Publishing,GBP,paid,check,NET15,jane.smith@company.com,,2023-08-24,2023-09-19,invoices.csv,2026-02-10T22:25:28.068809
INV-3AC6379F,VND-004,INV-AUSSPORT-2024-00315,2024-12-05,2024-05-12,2024-12-31,PO-468793,187939.4,0.21,39467.27,355.36,227762.03,0.0,227762.03,Aussie Sports Gear,AUD,paid,wire_transfer,NET30,,,2024-12-05,2024-12-25,invoices.csv,2026-02-10T22:25:28.068809
INV-EAAFE5DD,VND-003,INV-NORDHOME-2024-00686,2022-07-12,2022-07-12,,,330869.5,0.2,66173.9,0.0,349571.21,47472.19,397043.4,Nordic Home Essentials,EUR,overdue,wire_transfer,NET30,john.doe@company.com,Quality inspection required,2022-12-07,2022-12-23,invoices.csv,2026-02-10T22:25:28.068809
INV-5B87C9FC,VND-002,INV-GLOBGAD-2022-00493,2022-10-24,2022-10-24,2023-01-04,PO-870297,277106.54,0.21,58192.37,221.03,335519.94,0.0,335519.94,Global Gadgets Ltd,USD,paid,ach,NET45,john.doe@company.com,Bulk discount applied,2022-10-24,2022-10-29,invoices.csv,2026-02-10T22:25:28.068809
INV-0223E74D,VND-008,INV-BEAUTYBL-2023-00072,2024-04-14,2024-04-14,2024-05-28,PO-352141,-32627.680000000004,0.2,-6525.54,17.64,-39135.58,0.0,-39135.58,BeautyBliss Cosmetics,EUR,paid,,NET30,procurement@company.com,,2024-04-14,2024-04-26,invoices.csv,2026-02-10T22:25:28.068809
INV-80C2F16E,VND-004,INV-AUSSPORT-2024-00652,2023-06-08,2023-08-06,,PO-624891,129651.5,0.1,12965.15,0.0,30217.29,112399.36,142616.65,Aussie Sports Gear,AUD,overdue,credit_card,NET30,,Bulk discount applied,2023-06-08,2023-06-26,invoices.csv,2026-02-10T22:25:28.068809
INV-21691BCF,VND-008,INV-NORDHOME-2022-00042,2023-11-16,2023-11-16,2023-11-24,PO-193519,204832.61,0.08,16386.61,208.57,221427.79,0.0,221427.79,BeautyBliss Cosmetics,EUR,paid,,NET30,jane.smith@company.com,,2023-11-16,2024-01-07,invoices.csv,2026-02-10T22:25:28.068809
INV-5B9DDBF9,VND-004,INV-AUSSPORT-2023-00550,2024-12-09,2024-12-09,2025-01-06,PO-943602,557268.18,0.2,111453.64,37.57,668759.39,0.0,668759.39,Aussie Sports Gear,AUD,paid,ach,NET30,,,2024-12-09,2025-01-25,invoices.csv,2026-02-10T22:25:28.068809
INV-82CE4035,VND-005,INV-FASHITA-2022-00694,2023-10-11,2023-11-10,,,84454.47,0.21,17735.44,287.72,101034.5,1443.13,102477.63,FashionFirst Italia,EUR,overdue,ach,NET30,,,2023-10-11,2023-10-16,invoices.csv,2026-02-10T22:25:28.068809
INV-C05C7C43,VND-002,INV-GLOBGAD-2023-00053,2024-04-15,2024-04-15,2024-06-29,PO-382441,161887.25,0.1,16188.73,44.61,140412.68,37707.91,178120.59,Global Gadgets Ltd,USD,partial,wire_transfer,NET45,john.doe@company.com,,2024-04-15,2024-05-07,invoices.csv,2026-02-10T22:25:28.068809
INV-A13EE31A,VND-005,INV-FASHITA-2023-00415,2023-09-01,2023-01-09,,PO-450434,315394.43999999994,0.08,25231.56,0.0,287120.11,53505.89,340626.0,FashionFirst Italia,EUR,overdue,wire_transfer,NET30,,,2023-09-01,2023-09-22,invoices.csv,2026-02-10T22:25:28.068809
INV-3D4D9049,VND-007,INV-MAPLETOY-2023-00630,2024-10-02,2024-10-02,2024-10-12,PO-450808,120687.19,0.1,12068.72,257.38,133013.29,0.0,133013.29,MapleCraft Toys,CAD,paid,credit_card,NET30,procurement@company.com,,2024-10-02,2024-10-13,invoices.csv,2026-02-10T22:25:28.068809
INV-E32C27B2,VND-002,INV-GLOBGAD-2022-00284,2024-01-03,2024-03-01,2024-02-17,PO-202530,63735.26,0.0,0.0,400.55,64135.81,0.0,64135.81,Global Gadgets Ltd,USD,paid,check,NET45,john.doe@company.com,,2024-01-03,2024-01-17,invoices.csv,2026-02-10T22:25:28.068809
INV-022606AB,VND-010,INV-DISCONT-2022-00018,2023-03-30,2023-03-30,2023-06-20,PO-350956,484570.6699999999,0.1,48457.07,105.19,533132.93,0.0,533132.93,Discontinued Supplies Inc,USD,paid,,NET60,jane.smith@company.com,,2023-03-30,2023-04-12,invoices.csv,2026-02-10T22:25:28.068809
INV-6E2C26FD,VND-008,INV-BEAUTYBL-2022-00748,2023-12-01,2023-01-12,2023-02-27,PO-454826,735427.9299999999,0.2,147085.59,144.0,882657.52,0.0,882657.52,BeautyBliss Cosmetics,EUR,paid,check,NET30,jane.smith@company.com,,2023-01-12,2023-01-14,invoices.csv,2026-02-10T22:25:28.068809
INV-0910923D,VND-001,INV-TECHFLOW-2024-00403,2023-05-19,2023-05-19,2023-05-26,PO-510537,129869.31999999999,0.08,10389.55,0.0,140258.87,0.0,140258.87,TechFlow Electronics,USD,paid,,NET30,jane.smith@company.com,,2023-05-19,2023-06-08,invoices.csv,2026-02-10T22:25:28.068809
INV-DC57CA97,VND-006,INV-BOOKWRLD-2024-00677,2024-10-09,2024-10-09,2024-09-30,PO-137554,509127.52,0.08,40730.2,161.33,550019.05,0.0,550019.05,BookWorld Publishing,GBP,paid,wire_transfer,NET15,,,2024-09-10,2024-09-26,invoices.csv,2026-02-10T22:25:28.068809
INV-38AEA611,VND-005,INV-FASHITA-2022-00548,2022-03-25,2022-03-25,2022-04-19,PO-506436,339222.07999999996,0.05,16961.1,0.0,356183.18,0.0,356183.18,FashionFirst Italia,EUR,paid,check,NET30,john.doe@company.com,,2022-03-25,2022-04-13,invoices.csv,2026-02-10T22:25:28.068809
INV-3699049C,VND-007,INV-MAPLETOY-2023-00218,2024-04-11,2024-11-04,2024-06-04,PO-304970,216657.44999999998,0.2,43331.49,188.85,260177.79,0.0,260177.79,MapleCraft Toys,CAD,paid,check,NET30,john.doe@company.com,,2024-04-11,2024-06-09,invoices.csv,2026-02-10T22:25:28.068809
INV-B4CC31AE,VND-005,INV-FASHITA-2022-00606,2024-10-02,2024-02-10,2024-11-08,PO-804558,550369.5,0.07,38525.87,38.36,588933.73,0.0,588933.73,FashionFirst Italia,EUR,paid,check,NET30,,,2024-10-02,2024-10-19,invoices.csv,2026-02-10T22:25:28.068809
INV-33316A8D,VND-004,INV-AUSSPORT-2022-00701,2022-10-12,2022-10-12,,PO-547185,63006.729999999996,0.1,6300.67,0.0,21062.11,48245.29,69307.4,Aussie Sports Gear,AUD,disputed,credit_card,NET30,,Price negotiated,2022-10-12,2022-10-17,invoices.csv,2026-02-10T22:25:28.068809
INV-729E3075,VND-001,INV-TECHFLOW-2022-00351,2022-03-02,2022-02-03,,PO-752827,340191.97,0.2,68038.39,293.79,271700.6,136823.55,408524.15,TechFlow Electronics,USD,overdue,wire_transfer,NET30,jane.smith@company.com,,2022-03-02,2022-03-21,invoices.csv,2026-02-10T22:25:28.068809
INV-59EAE427,VND-003,INV-NORDHOME-2023-00234,2024-03-07,2024-03-07,2024-08-03,PO-318216,116972.43,0.07,8188.07,196.65,38751.61,86605.54,125357.15,Nordic Home Essentials,GBP,partial,credit_card,NET30,john.doe@company.com,,2024-07-03,2024-07-24,invoices.csv,2026-02-10T22:25:28.068809
INV-D327C7A3,VND-006,INV-BOOKWRLD-2024-00232,2023-07-13,2023-07-13,,PO-934648,75722.01999999999,0.0,0.0,484.98,24438.91,51768.09,76207.0,BookWorld Publishing,USD,overdue,wire_transfer,NET15,john.doe@company.com,Rush order,2023-07-13,2023-09-06,invoices.csv,2026-02-10T22:25:28.068809
INV-0414ECAE,VND-007,INV-MAPLETOY-2023-00175,2022-07-06,2022-06-07,,PO-345844,48782.92,0.07,3414.8,0.0,41084.53,11113.19,52197.72,MapleCraft Toys,CAD,overdue,ach,NET30,,,2022-07-06,2022-07-22,invoices.csv,2026-02-10T22:25:28.068809
INV-2429DDDA,VND-002,INV-GLOBGAD-2024-00215,2022-12-11,2022-12-11,2023-02-12,PO-867970,192958.98,0.0,0.0,363.53,193322.51,0.0,193322.51,Global Gadgets Ltd,USD,paid,ach,NET45,procurement@company.com,,2022-12-11,2022-12-24,invoices.csv,2026-02-10T22:25:28.068809
INV-16361250,VND-002,INV-GLOBGAD-2024-00536,2022-11-07,2022-07-11,2022-11-24,PO-705306,92739.05,0.0,0.0,157.64,92896.69,0.0,92896.69,Global Gadgets Ltd,USD,paid,check,NET45,procurement@company.com,,2022-11-07,2022-12-30,invoices.csv,2026-02-10T22:25:28.068809
INV-59BA39CB,VND-001,INV-TECHFLOW-2024-00297,2024-06-24,2024-06-24,2024-08-23,PO-830742,339925.79000000004,0.07,23794.81,173.99,363894.59,0.0,363894.59,TechFlow Electronics,USD,paid,credit_card,NET30,,,2024-06-24,2024-06-24,invoices.csv,2026-02-10T22:25:28.068809
INV-258C6BE5,VND-002,INV-GLOBGAD-2023-00765,2023-05-03,2023-03-05,,PO-474426,60558.090000000004,0.0,0.0,0.0,56809.42,3748.67,60558.09,Global Gadgets Ltd,USD,disputed,check,NET45,procurement@company.com,,2023-05-03,2023-06-30,invoices.csv,2026-02-10T22:25:28.068809
INV-6EF51ABF,VND-007,INV-MAPLETOY-2024-00317,2022-09-28,2022-09-28,,PO-617183,100170.57,0.21,21035.82,306.77,57328.55,64184.61,121513.16,MapleCraft Toys,CAD,disputed,,NET30,john.doe@company.com,,2022-09-28,2022-11-20,invoices.csv,2026-02-10T22:25:28.068809
INV-4EFE9B2B,VND-006,INV-BOOKWRLD-2024-00373,2024-01-15,2024-01-15,2024-02-04,PO-874543,65603.79000000001,0.1,6560.38,389.37,41183.06,31370.48,72553.54,BookWorld Publishing,GBP,partial,check,NET15,john.doe@company.com,,2024-01-15,2024-01-30,invoices.csv,2026-02-10T22:25:28.068809
INV-F4205420,VND-008,INV-BEAUTYBL-2023-00479,2022-03-10,2022-10-03,2022-03-30,PO-568033,2905.0,0.21,610.05,206.32,3721.37,0.0,3721.37,BeautyBliss Cosmetics,EUR,paid,check,NET30,john.doe@company.com,,2022-03-10,2022-04-13,invoices.csv,2026-02-10T22:25:28.068809
INV-8ACBF4D7,VND-003,INV-NORDHOME-2023-00241,2024-11-19,2024-11-19,2025-01-15,,172190.80000000002,0.08,13775.26,452.57,186418.63,0.0,186418.63,Nordic Home Essentials,EUR,paid,credit_card,NET30,procurement@company.com,,2024-11-19,2024-12-30,invoices.csv,2026-02-10T22:25:28.068809
INV-1D7DBE69,VND-005,INV-FASHITA-2022-00316,2023-10-08,2023-10-08,,PO-205573,194474.55000000002,0.2,38894.91,0.0,167143.21,66226.25,233369.46,FashionFirst Italia,EUR,overdue,wire_transfer,NET30,jane.smith@company.com,,2023-10-08,2023-11-20,invoices.csv,2026-02-10T22:25:28.068809
INV-A9447BD5,VND-004,INV-AUSSPORT-2022-00483,2024-01-13,2024-01-13,,PO-360529,488468.31,0.1,48846.83,0.0,456472.05,80843.09,537315.14,Aussie Sports Gear,AUD,disputed,credit_card,NET30,procurement@company.com,,2024-01-13,2024-01-17,invoices.csv,2026-02-10T22:25:28.068809
INV-12C992B6,VND-005,INV-FASHITA-2022-00131,2022-10-19,2022-10-19,,PO-828321,150210.58,0.21,31544.22,396.2,123951.44,58199.56,182151.0,FashionFirst Italia,EUR,disputed,,NET30,procurement@company.com,,2022-10-19,2022-12-12,invoices.csv,2026-02-10T22:25:28.068809
INV-D65C487D,VND-008,INV-BEAUTYBL-2022-00442,2022-08-03,2022-03-08,2022-09-05,PO-748632,284361.5800000001,0.21,59715.93,382.69,344460.2,0.0,344460.2,BeautyBliss Cosmetics,EUR,paid,check,NET30,,,2022-08-03,2022-09-21,invoices.csv,2026-02-10T22:25:28.068809
INV-94B7A488,VND-008,INV-BEAUTYBL-2022-00604,2024-07-18,2024-07-18,2024-08-29,PO-472957,214110.08000000002,0.05,10705.5,0.0,224815.58,0.0,224815.58,BeautyBliss Cosmetics,EUR,paid,credit_card,NET30,john.doe@company.com,,2024-07-18,2024-09-10,invoices.csv,2026-02-10T22:25:28.068809
INV-950C89F2,VND-001,INV-NORDHOME-2024-00023,2024-03-21,2024-03-21,2024-04-16,,109163.2,0.08,8733.06,0.0,73401.51,44494.75,117896.26,TechFlow Electronics,USD,partial,credit_card,NET30,,Damaged items replaced,2024-03-21,2024-05-20,invoices.csv,2026-02-10T22:25:28.068809
INV-FC81E521,VND-008,INV-BEAUTYBL-2024-00598,2023-12-09,2023-09-12,2024-01-31,PO-351900,12977.4,0.1,1297.74,151.74,14426.88,0.0,14426.88,BeautyBliss Cosmetics,EUR,paid,wire_transfer,NET30,jane.smith@company.com,,2023-12-09,2024-01-20,invoices.csv,2026-02-10T22:25:28.068809
INV-7348498E,VND-006,INV-BOOKWRLD-2024-00499,2024-11-22,2024-11-22,,PO-180921,171074.94,0.05,8553.75,358.68,140594.66,39392.71,179987.37,BookWorld Publishing,GBP,disputed,wire_transfer,NET15,jane.smith@company.com,,2024-11-22,2025-01-03,invoices.csv,2026-02-10T22:25:28.068809
INV-86D06127,VND-001,INV-TECHFLOW-2023-00557,2022-01-31,2022-01-31,,PO-664447,335042.17000000004,0.0,0.0,0.0,0.0,335042.17,335042.17,TechFlow Electronics,USD,pending,,NET30,,,2022-01-31,2022-02-11,invoices.csv,2026-02-10T22:25:28.068809
INV-44A1EE17,VND-006,INV-BOOKWRLD-2022-00658,2022-07-28,2022-07-28,2022-09-01,,47048.96,0.0,0.0,345.56,47394.52,0.0,47394.52,BookWorld Publishing,GBP,paid,credit_card,NET15,jane.smith@company.com,Quality inspection required,2022-07-28,2022-09-22,invoices.csv,2026-02-10T22:25:28.068809
INV-389D2939,VND-008,INV-BEAUTYBL-2022-00256,2022-05-03,2022-05-03,2022-03-14,PO-898036,84926.65,0.2,16985.33,0.0,52304.25,49607.73,101911.98,BeautyBliss Cosmetics,EUR,partial,credit_card,NET30,jane.smith@company.com,,2022-03-05,2022-04-13,invoices.csv,2026-02-10T22:25:28.068809
INV-C33B4DEA,VND-001,INV-TECHFLOW-2022-00173,2024-01-06,2024-01-06,2024-03-04,PO-570761,78584.70999999999,0.05,3929.24,335.99,82849.94,0.0,82849.94,TechFlow Electronics,USD,paid,wire_transfer,NET30,jane.smith@company.com,,2024-01-06,2024-02-13,invoices.csv,2026-02-10T22:25:28.068809
INV-09581C59,VND-003,INV-NORDHOME-2024-00325,2024-12-27,2024-12-27,2025-02-17,PO-355909,186741.83000000002,0.2,37348.37,482.31,73103.96,151468.55,224572.51,Nordic Home Essentials,EUR,partial,wire_transfer,NET30,,Damaged items replaced,2024-12-27,2025-01-05,invoices.csv,2026-02-10T22:25:28.068809
