invoice_id,line_number,product_id,description,quantity,unit_cost,line_total,source_file,loaded_at
INV-0A5CEADF,7,PRD-000364,Bulk purchase - Line 7,129,127.42,16437.18,invoices.csv,2026-02-10T22:25:28.068809
INV-0A5CEADF,8,,Bulk purchase - Line 8,295,55.2,16284.0,invoices.csv,2026-02-10T22:25:28.068809
INV-CE24FCDB,1,PRD-000357,Bulk purchase - Line 1,55,152.03,8361.65,invoices.csv,2026-02-10T22:25:28.068809
INV-CE24FCDB,2,PRD-000183,Bulk purchase - Line 2,364,256.11,93224.04,invoices.csv,2026-02-10T22:25:28.068809
INV-0357A029,1,,Bulk purchase - Line 1,134,50.51,6768.34,invoices.csv,2026-02-10T22:25:28.068809
INV-0357A029,2,PRD-000025,Bulk purchase - Line 2,437,546.89,238990.93,invoices.csv,2026-02-10T22:25:28.068809
INV-0357A029,3,PRD-000221,Bulk purchase - Line 3,306,91.84,28103.04,invoices.csv,2026-02-10T22:25:28.068809
INV-0357A029,4,PRD-000360,Bulk purchase - Line 4,175,449.67,78692.25,invoices.csv,2026-02-10T22:25:28.068809
INV-0357A029,5,PRD-000308,Bulk purchase - Line 5,405,219.54,88913.7,invoices.csv,2026-02-10T22:25:28.068809
INV-0357A029,6,,Bulk purchase - Line 6,148,166.46,24636.08,invoices.csv,2026-02-10T22:25:28.068809
INV-0357A029,7,PRD-000094,Bulk purchase - Line 7,192,-93.33,-17919.36,invoices.csv,2026-02-10T22:25:28.068809
INV-0357A029,8,PRD-000184,Bulk purchase - Line 8,382,81.04,30957.28,invoices.csv,2026-02-10T22:25:28.068809
INV-80977CAA,1,PRD-000241,Bulk purchase - Line 1,493,249.01,122761.93,invoices.csv,2026-02-10T22:25:28.068809
INV-80977CAA,2,PRD-000312,Bulk purchase - Line 2,352,565.31,198989.12,invoices.csv,2026-02-10T22:25:28.068809
INV-80977CAA,3,PRD-000303,Bulk purchase - Line 3,369,364.7,134574.3,invoices.csv,2026-02-10T22:25:28.068809
INV-80977CAA,4,PRD-000221,Bulk purchase - Line 4,300,91.84,27552.0,invoices.csv,2026-02-10T22:25:28.068809
INV-80977CAA,5,PRD-000107,Bulk purchase - Line 5,411,358.31,147265.41,invoices.csv,2026-02-10T22:25:28.068809
INV-80977CAA,6,PRD-000319,Bulk purchase - Line 6,78,111.55,8700.9,invoices.csv,2026-02-10T22:25:28.068809
INV-80977CAA,7,PRD-000418,Bulk purchase - Line 7,341,190.2,64858.2,invoices.csv,2026-02-10T22:25:28.068809
INV-F5F6C867,1,PRD-000204,Bulk purchase - Line 1,158,269.29,42547.82,invoices.csv,2026-02-10T22:25:28.068809
INV-F5F6C867,2,PRD-000291,Bulk purchase - Line 2,475,184.37,87575.75,invoices.csv,2026-02-10T22:25:28.068809
INV-F5F6C867,3,PRD-000112,Bulk purchase - Line 3,188,92.0,17296.0,invoices.csv,2026-02-10T22:25:28.068809
INV-F5F6C867,4,PRD-000291,Bulk purchase - Line 4,27,184.37,4977.99,invoices.csv,2026-02-10T22:25:28.068809
INV-1E461C3E,1,PRD-000146,Bulk purchase - Line 1,13,272.35,3540.55,invoices.csv,2026-02-10T22:25:28.068809
INV-1E461C3E,2,PRD-000205,Bulk purchase - Line 2,180,230.24,41443.2,invoices.csv,2026-02-10T22:25:28.068809
INV-1E461C3E,3,,Bulk purchase - Line 3,-422,136.42,-57569.24,invoices.csv,2026-02-10T22:25:28.068809
INV-1E461C3E,4,PRD-000142,Bulk purchase - Line 4,245,181.6,44492.0,invoices.csv,2026-02-10T22:25:28.068809
INV-1E461C3E,5,PRD-000441,Bulk purchase - Line 5,355,35.47,12591.85,invoices.csv,2026-02-10T22:25:28.068809
INV-30D12B42,1,PRD-000486,Bulk purchase - Line 1,215,303.27,65203.05,invoices.csv,2026-02-10T22:25:28.068809
INV-30D12B42,2,PRD-000430,Bulk purchase - Line 2,165,443.84,73233.6,invoices.csv,2026-02-10T22:25:28.068809
INV-30D12B42,3,PRD-000110,Bulk purchase - Line 3,445,194.84,86703.8,invoices.csv,2026-02-10T22:25:28.068809
INV-30D12B42,4,PRD-000343,Bulk purchase - Line 4,252,340.31,85758.12,invoices.csv,2026-02-10T22:25:28.068809
INV-30D12B42,5,PRD-000253,Bulk purchase - Line 5,304,266.2,80924.8,invoices.csv,2026-02-10T22:25:28.068809
INV-30D12B42,6,PRD-000004,Bulk purchase - Line 6,356,605.82,215671.92,invoices.csv,2026-02-10T22:25:28.068809
INV-30D12B42,7,,Bulk purchase - Line 7,351,151.04,53015.04,invoices.csv,2026-02-10T22:25:28.068809
INV-30D12B42,8,PRD-000327,Bulk purchase - Line 8,399,320.72,127967.28,invoices.csv,2026-02-10T22:25:28.068809
INV-E2C4AF23,1,PRD-000412,Bulk purchase - Line 1,10,233.76,2337.6,invoices.csv,2026-02-10T22:25:28.068809
INV-E2C4AF23,2,PRD-000248,Bulk purchase - Line 2,24,625.49,15011.76,invoices.csv,2026-02-10T22:25:28.068809
INV-E2C4AF23,3,PRD-000292,Bulk purchase - Line 3,34,605.22,20577.48,invoices.csv,2026-02-10T22:25:28.068809
INV-06507D30,1,,Bulk purchase - Line 1,234,106.84,25000.56,invoices.csv,2026-02-10T22:25:28.068809
INV-06507D30,2,PRD-000017,Bulk purchase - Line 2,370,153.67,56857.9,invoices.csv,2026-02-10T22:25:28.068809
INV-06507D30,3,PRD-000013,Bulk purchase - Line 3,314,168.1,52783.4,invoices.csv,2026-02-10T22:25:28.068809
INV-06507D30,4,PRD-000427,Bulk purchase - Line 4,-174,341.63,-59443.62,invoices.csv,2026-02-10T22:25:28.068809
INV-06507D30,5,PRD-EXTERNAL-1184,Bulk purchase - Line 5,373,66.19,24688.87,invoices.csv,2026-02-10T22:25:28.068809
INV-06507D30,6,PRD-000275,Bulk purchase - Line 6,96,245.77,23593.92,invoices.csv,2026-02-10T22:25:28.068809
INV-49A54DC1,1,PRD-000295,Bulk purchase - Line 1,490,106.8,52332.0,invoices.csv,2026-02-10T22:25:28.068809
INV-49A54DC1,2,PRD-000373,Bulk purchase - Line 2,-429,146.79,-62972.91,invoices.csv,2026-02-10T22:25:28.068809
INV-ACCC4FB8,1,PRD-000346,Bulk purchase - Line 1,288,221.99,63933.12,invoices.csv,2026-02-10T22:25:28.068809
INV-ACCC4FB8,2,PRD-000201,Bulk purchase - Line 2,211,498.19,105118.09,invoices.csv,2026-02-10T22:25:28.068809
INV-ACCC4FB8,3,PRD-000370,Bulk purchase - Line 3,34,59.37,2018.58,invoices.csv,2026-02-10T22:25:28.068809
INV-ACCC4FB8,4,PRD-000485,Bulk purchase - Line 4,271,219.89,59590.19,invoices.csv,2026-02-10T22:25:28.068809
INV-ACCC4FB8,5,PRD-000437,Bulk purchase - Line 5,136,23.07,3137.52,invoices.csv,2026-02-10T22:25:28.068809
INV-82E7E2D3,1,PRD-000455,Bulk purchase - Line 1,102,74.4,7588.8,invoices.csv,2026-02-10T22:25:28.068809
INV-82E7E2D3,2,PRD-EXTERNAL-4224,Bulk purchase - Line 2,84,157.74,13250.16,invoices.csv,2026-02-10T22:25:28.068809
INV-FAC5A192,1,PRD-000030,Bulk purchase - Line 1,25,183.19,4579.75,invoices.csv,2026-02-10T22:25:28.068809
INV-FAC5A192,2,PRD-000463,Bulk purchase - Line 2,470,-44.97,-21135.9,invoices.csv,2026-02-10T22:25:28.068809
INV-4255A3FB,1,PRD-000071,Bulk purchase - Line 1,290,548.98,159204.2,invoices.csv,2026-02-10T22:25:28.068809
INV-4255A3FB,2,PRD-000288,Bulk purchase - Line 2,319,636.03,202893.57,invoices.csv,2026-02-10T22:25:28.068809
INV-4255A3FB,3,PRD-000225,Bulk purchase - Line 3,439,206.18,90513.02,invoices.csv,2026-02-10T22:25:28.068809
INV-DC8314E5,1,PRD-000399,Bulk purchase - Line 1,45,330.19,14858.55,invoices.csv,2026-02-10T22:25:28.068809
INV-35982E61,1,PRD-000354,Bulk purchase - Line 1,11,376.86,4145.46,invoices.csv,2026-02-10T22:25:28.068809
INV-35982E61,2,PRD-000353,Bulk purchase - Line 2,70,393.42,27539.4,invoices.csv,2026-02-10T22:25:28.068809
INV-367D6FCC,1,PRD-000455,Bulk purchase - Line 1,327,62.5,20437.5,invoices.csv,2026-02-10T22:25:28.068809
INV-367D6FCC,2,PRD-000332,Bulk purchase - Line 2,62,388.83,24107.46,invoices.csv,2026-02-10T22:25:28.068809
INV-367D6FCC,3,PRD-000046,Bulk purchase - Line 3,17,246.98,4198.66,invoices.csv,2026-02-10T22:25:28.068809
INV-367D6FCC,4,PRD-000265,Bulk purchase - Line 4,142,444.25,63083.5,invoices.csv,2026-02-10T22:25:28.068809
INV-367D6FCC,5,PRD-000055,Bulk purchase - Line 5,175,201.25,35218.75,invoices.csv,2026-02-10T22:25:28.068809
INV-367D6FCC,6,PRD-000053,Bulk purchase - Line 6,437,110.24,48174.88,invoices.csv,2026-02-10T22:25:28.068809
INV-367D6FCC,7,PRD-000346,Bulk purchase - Line 7,251,221.99,55719.49,invoices.csv,2026-02-10T22:25:28.068809
INV-22095E76,1,,Bulk purchase - Line 1,474,72.59,34407.66,invoices.csv,2026-02-10T22:25:28.068809
INV-0223E74D,1,,Bulk purchase - Line 1,-457,136.64,-62444.48,invoices.csv,2026-02-10T22:25:28.068809
INV-0223E74D,2,PRD-000337,Bulk purchase - Line 2,130,229.36,29816.8,invoices.csv,2026-02-10T22:25:28.068809
INV-E056E924,1,PRD-000132,Bulk purchase - Line 1,492,326.31,160544.52,invoices.csv,2026-02-10T22:25:28.068809
INV-E056E924,2,PRD-000262,Bulk purchase - Line 2,431,10.18,4387.58,invoices.csv,2026-02-10T22:25:28.068809
INV-73351A23,1,,Bulk purchase - Line 1,239,73.82,17642.98,invoices.csv,2026-02-10T22:25:28.068809
INV-73351A23,2,PRD-EXTERNAL-6754,Bulk purchase - Line 2,488,14.68,7163.84,invoices.csv,2026-02-10T22:25:28.068809
INV-73351A23,3,,Bulk purchase - Line 3,395,30.93,12217.35,invoices.csv,2026-02-10T22:25:28.068809
INV-73351A23,4,PRD-000188,Bulk purchase - Line 4,31,505.4,15667.4,invoices.csv,2026-02-10T22:25:28.068809
INV-73351A23,5,PRD-000066,Bulk purchase - Line 5,37,428.84,15867.08,invoices.csv,2026-02-10T22:25:28.068809
INV-73351A23,6,PRD-000424,Bulk purchase - Line 6,293,81.93,24005.49,invoices.csv,2026-02-10T22:25:28.068809
INV-FC4C903B,1,PRD-000281,Bulk purchase - Line 1,430,140.53,60427.9,invoices.csv,2026-02-10T22:25:28.068809
INV-FC4C903B,2,PRD-000441,Bulk purchase - Line 2,487,35.47,17273.89,invoices.csv,2026-02-10T22:25:28.068809
INV-FC4C903B,3,,Bulk purchase - Line 3,470,87.49,41120.3,invoices.csv,2026-02-10T22:25:28.068809
INV-FC4C903B,4,,Bulk purchase - Line 4,166,183.02,30381.32,invoices.csv,2026-02-10T22:25:28.068809
INV-FC4C903B,5,PRD-000044,Bulk purchase - Line 5,12,275.08,3300.96,invoices.csv,2026-02-10T22:25:28.068809
INV-FC4C903B,6,,Bulk purchase - Line 6,362,119.35,43204.7,invoices.csv,2026-02-10T22:25:28.068809
INV-75B5A19F,1,PRD-000282,Bulk purchase - Line 1,433,150.42,65131.86,invoices.csv,2026-02-10T22:25:28.068809
INV-75B5A19F,2,PRD-000393,Bulk purchase - Line 2,168,200.51,33685.68,invoices.csv,2026-02-10T22:25:28.068809
INV-75B5A19F,3,,Bulk purchase - Line 3,453,142.55,64575.15,invoices.csv,2026-02-10T22:25:28.068809
INV-75B5A19F,4,PRD-000263,Bulk purchase - Line 4,491,55.77,27383.07,invoices.csv,2026-02-10T22:25:28.068809
INV-75B5A19F,5,PRD-000218,Bulk purchase - Line 5,186,482.62,89767.32,invoices.csv,2026-02-10T22:25:28.068809
INV-75B5A19F,6,PRD-000069,Bulk purchase - Line 6,14,496.03,6944.42,invoices.csv,2026-02-10T22:25:28.068809
INV-75B5A19F,7,,Bulk purchase - Line 7,281,89.06,25025.86,invoices.csv,2026-02-10T22:25:28.068809
INV-C67A3C52,1,PRD-000114,Bulk purchase - Line 1,281,49.47,13901.07,invoices.csv,2026-02-10T22:25:28.068809
INV-C67A3C52,2,PRD-000114,Bulk purchase - Line 2,61,49.47,3017.67,invoices.csv,2026-02-10T22:25:28.068809
INV-C67A3C52,3,PRD-000180,Bulk purchase - Line 3,137,413.5,56649.5,invoices.csv,2026-02-10T22:25:28.068809
INV-C67A3C52,4,,Bulk purchase - Line 4,113,107.99,12202.87,invoices.csv,2026-02-10T22:25:28.068809
INV-86FB7348,1,,Bulk purchase - Line 1,345,119.35,41175.75,invoices.csv,2026-02-10T22:25:28.068809
INV-86FB7348,2,PRD-000103,Bulk purchase - Line 2,143,354.34,50670.62,invoices.csv,2026-02-10T22:25:28.068809
INV-86FB7348,3,PRD-000068,Bulk purchase - Line 3,114,386.33,44041.62,invoices.csv,2026-02-10T22:25:28.068809
INV-86FB7348,4,PRD-000191,Bulk purchase - Line 4,88,180.1,15848.8,invoices.csv,2026-02-10T22:25:28.068809
INV-86FB7348,5,,Bulk purchase - Line 5,90,53.27,4794.3,invoices.csv,2026-02-10T22:25:28.068809
INV-0C779D8F,1,PRD-000492,Bulk purchase - Line 1,210,31.54,6623.4,invoices.csv,2026-02-10T22:25:28.068809
INV-0C779D8F,2,PRD-000498,Bulk purchase - Line 2,132,345.87,45654.84,invoices.csv,2026-02-10T22:25:28.068809
INV-0C779D8F,3,PRD-000492,Bulk purchase - Line 3,246,31.54,7758.84,invoices.csv,2026-02-10T22:25:28.068809
INV-0C779D8F,4,PRD-000496,Bulk purchase - Line 4,80,16.36,1308.8,invoices.csv,2026-02-10T22:25:28.068809
INV-0C779D8F,5,PRD-000499,Bulk purchase - Line 5,100,19.95,1995.0,invoices.csv,2026-02-10T22:25:28.068809
INV-B89B5D6C,1,PRD-000074,Bulk purchase - Line 1,66,217.27,14339.82,invoices.csv,2026-02-10T22:25:28.068809
INV-B89B5D6C,2,PRD-000029,Bulk purchase - Line 2,399,51.75,20648.25,invoices.csv,2026-02-10T22:25:28.068809
INV-B89B5D6C,3,PRD-000290,Bulk purchase - Line 3,439,179.68,78879.52,invoices.csv,2026-02-10T22:25:28.068809
INV-B89B5D6C,4,PRD-000064,Bulk purchase - Line 4,313,325.96,102025.48,invoices.csv,2026-02-10T22:25:28.068809
INV-B89B5D6C,5,PRD-000357,Bulk purchase - Line 5,323,152.03,49105.69,invoices.csv,2026-02-10T22:25:28.068809
INV-B89B5D6C,6,PRD-000426,Bulk purchase - Line 6,436,289.82,126361.52,invoices.csv,2026-02-10T22:25:28.068809
INV-B89B5D6C,7,PRD-000048,Bulk purchase - Line 7,451,198.42,89487.42,invoices.csv,2026-02-10T22:25:28.068809
INV-00564E2B,1,PRD-000171,Bulk purchase - Line 1,61,172.26,10507.86,invoices.csv,2026-02-10T22:25:28.068809
INV-00564E2B,2,PRD-EXTERNAL-9052,Bulk purchase - Line 2,452,75.44,34098.88,invoices.csv,2026-02-10T22:25:28.068809
INV-00564E2B,3,PRD-000137,Bulk purchase - Line 3,378,24.19,9143.82,invoices.csv,2026-02-10T22:25:28.068809
INV-B5990F71,1,PRD-000109,Bulk purchase - Line 1,279,-97.05,-27076.95,invoices.csv,2026-02-10T22:25:28.068809
INV-B5990F71,2,,Bulk purchase - Line 2,212,14.27,3025.24,invoices.csv,2026-02-10T22:25:28.068809
INV-B5990F71,3,PRD-000029,Bulk purchase - Line 3,73,51.75,3777.75,invoices.csv,2026-02-10T22:25:28.068809
INV-B5990F71,4,PRD-000107,Bulk purchase - Line 4,189,358.31,67720.59,invoices.csv,2026-02-10T22:25:28.068809
INV-B5990F71,5,PRD-000372,Bulk purchase - Line 5,145,28.07,4070.15,invoices.csv,2026-02-10T22:25:28.068809
INV-B5990F71,6,PRD-000463,Bulk purchase - Line 6,57,44.97,2563.29,invoices.csv,2026-02-10T22:25:28.068809
INV-B5990F71,7,PRD-000221,Bulk purchase - Line 7,147,91.84,13500.48,invoices.csv,2026-02-10T22:25:28.068809
INV-B5990F71,8,PRD-000255,Bulk purchase - Line 8,227,504.62,114548.74,invoices.csv,2026-02-10T22:25:28.068809
INV-CCC3786E,1,PRD-000316,Bulk purchase - Line 1,423,149.26,63136.98,invoices.csv,2026-02-10T22:25:28.068809
INV-CCC3786E,2,PRD-000195,Bulk purchase - Line 2,262,230.47,60383.14,invoices.csv,2026-02-10T22:25:28.068809
INV-CCC3786E,3,,Bulk purchase - Line 3,208,13.93,2897.44,invoices.csv,2026-02-10T22:25:28.068809
INV-67A772CC,1,PRD-000456,Bulk purchase - Line 1,401,15.47,6203.47,invoices.csv,2026-02-10T22:25:28.068809
INV-67A772CC,2,PRD-000012,Bulk purchase - Line 2,353,378.9,133751.7,invoices.csv,2026-02-10T22:25:28.068809
INV-67A772CC,3,PRD-000081,Bulk purchase - Line 3,51,228.81,11669.31,invoices.csv,2026-02-10T22:25:28.068809
INV-67A772CC,4,PRD-000138,Bulk purchase - Line 4,153,75.49,11549.97,invoices.csv,2026-02-10T22:25:28.068809
INV-67A772CC,5,PRD-000268,Bulk purchase - Line 5,175,376.08,65814.0,invoices.csv,2026-02-10T22:25:28.068809
INV-67A772CC,6,PRD-000138,Bulk purchase - Line 6,30,75.49,2264.7,invoices.csv,2026-02-10T22:25:28.068809
INV-F261A2B4,1,PRD-000446,Bulk purchase - Line 1,363,456.52,165716.76,invoices.csv,2026-02-10T22:25:28.068809
INV-F261A2B4,2,PRD-000318,Bulk purchase - Line 2,496,366.15,181610.4,invoices.csv,2026-02-10T22:25:28.068809
INV-F261A2B4,3,PRD-000237,Bulk purchase - Line 3,54,-585.79,-31632.66,invoices.csv,2026-02-10T22:25:28.068809
INV-F261A2B4,4,PRD-000120,Bulk purchase - Line 4,75,226.69,17001.75,invoices.csv,2026-02-10T22:25:28.068809
INV-F261A2B4,5,PRD-000346,Bulk purchase - Line 5,491,221.99,108997.09,invoices.csv,2026-02-10T22:25:28.068809
INV-F261A2B4,6,PRD-000370,Bulk purchase - Line 6,436,59.37,25885.32,invoices.csv,2026-02-10T22:25:28.068809
INV-F261A2B4,7,PRD-000455,Bulk purchase - Line 7,269,150.87,40584.03,invoices.csv,2026-02-10T22:25:28.068809
INV-C92C0B9A,1,PRD-000415,Bulk purchase - Line 1,140,124.11,17375.4,invoices.csv,2026-02-10T22:25:28.068809
INV-C92C0B9A,2,PRD-000059,Bulk purchase - Line 2,27,295.1,7967.7,invoices.csv,2026-02-10T22:25:28.068809
INV-C92C0B9A,3,PRD-000108,Bulk purchase - Line 3,456,77.61,35390.16,invoices.csv,2026-02-10T22:25:28.068809
INV-C92C0B9A,4,PRD-000377,Bulk purchase - Line 4,263,21.45,5641.35,invoices.csv,2026-02-10T22:25:28.068809
INV-C92C0B9A,5,PRD-000035,Bulk purchase - Line 5,424,326.25,138330.0,invoices.csv,2026-02-10T22:25:28.068809
INV-C6ACD9D5,1,PRD-000126,Bulk purchase - Line 1,107,162.51,17388.57,invoices.csv,2026-02-10T22:25:28.068809
INV-014FA67A,1,PRD-000101,Bulk purchase - Line 1,380,295.16,112160.8,invoices.csv,2026-02-10T22:25:28.068809
INV-014FA67A,2,PRD-000352,Bulk purchase - Line 2,29,121.3,3517.7,invoices.csv,2026-02-10T22:25:28.068809
INV-014FA67A,3,,Bulk purchase - Line 3,320,67.91,21731.2,invoices.csv,2026-02-10T22:25:28.068809
INV-014FA67A,4,PRD-000190,Bulk purchase - Line 4,262,437.75,114690.5,invoices.csv,2026-02-10T22:25:28.068809
INV-014FA67A,5,PRD-000068,Bulk purchase - Line 5,397,386.33,153373.01,invoices.csv,2026-02-10T22:25:28.068809
INV-014FA67A,6,PRD-000165,Bulk purchase - Line 6,462,180.94,83594.28,invoices.csv,2026-02-10T22:25:28.068809
INV-014FA67A,7,PRD-000146,Bulk purchase - Line 7,417,272.35,113569.95,invoices.csv,2026-02-10T22:25:28.068809
INV-014FA67A,8,PRD-000103,Bulk purchase - Line 8,344,354.34,121892.96,invoices.csv,2026-02-10T22:25:28.068809
INV-DFAB0C47,1,,Bulk purchase - Line 1,151,141.55,21374.05,invoices.csv,2026-02-10T22:25:28.068809
INV-DFAB0C47,2,PRD-000031,Bulk purchase - Line 2,122,61.01,7443.22,invoices.csv,2026-02-10T22:25:28.068809
INV-DFAB0C47,3,,Bulk purchase - Line 3,377,150.66,56798.82,invoices.csv,2026-02-10T22:25:28.068809
INV-DFAB0C47,4,PRD-000295,Bulk purchase - Line 4,98,106.8,10466.4,invoices.csv,2026-02-10T22:25:28.068809
INV-54814838,1,PRD-000401,Bulk purchase - Line 1,54,263.49,14228.46,invoices.csv,2026-02-10T22:25:28.068809
INV-54814838,2,PRD-000283,Bulk purchase - Line 2,53,243.4,12900.2,invoices.csv,2026-02-10T22:25:28.068809
INV-54814838,3,,Bulk purchase - Line 3,324,122.66,39741.84,invoices.csv,2026-02-10T22:25:28.068809
INV-54814838,4,PRD-000108,Bulk purchase - Line 4,202,77.61,15677.22,invoices.csv,2026-02-10T22:25:28.068809
INV-54814838,5,PRD-000247,Bulk purchase - Line 5,391,217.01,84850.91,invoices.csv,2026-02-10T22:25:28.068809
INV-54814838,6,PRD-000275,Bulk purchase - Line 6,341,245.77,83807.57,invoices.csv,2026-02-10T22:25:28.068809
INV-54814838,7,PRD-000275,Bulk purchase - Line 7,229,245.77,56281.33,invoices.csv,2026-02-10T22:25:28.068809
INV-54814838,8,PRD-000182,Bulk purchase - Line 8,50,47.14,2357.0,invoices.csv,2026-02-10T22:25:28.068809
INV-70016F1E,1,PRD-000297,Bulk purchase - Line 1,324,390.78,126612.72,invoices.csv,2026-02-10T22:25:28.068809
INV-70016F1E,2,PRD-000039,Bulk purchase - Line 2,19,39.06,742.14,invoices.csv,2026-02-10T22:25:28.068809
INV-60B174EC,1,,Bulk purchase - Line 1,65,119.43,7762.95,invoices.csv,2026-02-10T22:25:28.068809
INV-60B174EC,2,,Bulk purchase - Line 2,83,58.59,4862.97,invoices.csv,2026-02-10T22:25:28.068809
INV-60B174EC,3,,Bulk purchase - Line 3,186,127.2,23659.2,invoices.csv,2026-02-10T22:25:28.068809
INV-60B174EC,4,PRD-000078,Bulk purchase - Line 4,255,380.13,96933.15,invoices.csv,2026-02-10T22:25:28.068809
INV-FE696F3B,1,PRD-EXTERNAL-7488,Bulk purchase - Line 1,98,23.38,2291.24,invoices.csv,2026-02-10T22:25:28.068809
INV-FE696F3B,2,PRD-000138,Bulk purchase - Line 2,319,75.49,24081.31,invoices.csv,2026-02-10T22:25:28.068809
INV-FE696F3B,3,PRD-000456,Bulk purchase - Line 3,197,15.47,3047.59,invoices.csv,2026-02-10T22:25:28.068809
INV-FE696F3B,4,PRD-000479,Bulk purchase - Line 4,305,170.53,52011.65,invoices.csv,2026-02-10T22:25:28.068809
INV-FE696F3B,5,PRD-000167,Bulk purchase - Line 5,369,264.18,97482.42,invoices.csv,2026-02-10T22:25:28.068809
INV-FE696F3B,6,PRD-000138,Bulk purchase - Line 6,384,75.49,28988.16,invoices.csv,2026-02-10T22:25:28.068809
INV-FE696F3B,7,PRD-000249,Bulk purchase - Line 7,219,416.74,91266.06,invoices.csv,2026-02-10T22:25:28.068809
INV-FE696F3B,8,PRD-000032,Bulk purchase - Line 8,220,542.4,119328.0,invoices.csv,2026-02-10T22:25:28.068809
INV-7C529E4D,1,PRD-000396,Bulk purchase - Line 1,364,373.3,135881.2,invoices.csv,2026-02-10T22:25:28.068809
INV-7C529E4D,2,PRD-000060,Bulk purchase - Line 2,493,162.79,80255.47,invoices.csv,2026-02-10T22:25:28.068809
INV-7C529E4D,3,,Bulk purchase - Line 3,183,86.63,15853.29,invoices.csv,2026-02-10T22:25:28.068809
INV-7C529E4D,4,PRD-000142,Bulk purchase - Line 4,115,113.81,13088.15,invoices.csv,2026-02-10T22:25:28.068809
INV-7C529E4D,5,PRD-000295,Bulk purchase - Line 5,120,106.8,12816.0,invoices.csv,2026-02-10T22:25:28.068809
INV-7C529E4D,6,PRD-000103,Bulk purchase - Line 6,334,354.34,118349.56,invoices.csv,2026-02-10T22:25:28.068809
INV-7C529E4D,7,PRD-000195,Bulk purchase - Line 7,405,230.47,93340.35,invoices.csv,2026-02-10T22:25:28.068809
INV-3AEA1491,1,PRD-000030,Bulk purchase - Line 1,382,183.19,69978.58,invoices.csv,2026-02-10T22:25:28.068809
INV-3AEA1491,2,PRD-000294,Bulk purchase - Line 2,366,520.64,190554.24,invoices.csv,2026-02-10T22:25:28.068809
INV-3AEA1491,3,PRD-000408,Bulk purchase - Line 3,481,10.61,5103.41,invoices.csv,2026-02-10T22:25:28.068809
INV-3AEA1491,4,PRD-000487,Bulk purchase - Line 4,209,445.4,93088.6,invoices.csv,2026-02-10T22:25:28.068809
INV-DEEF6C36,1,,Bulk purchase - Line 1,41,18.11,742.51,invoices.csv,2026-02-10T22:25:28.068809
INV-DEEF6C36,2,PRD-000074,Bulk purchase - Line 2,349,217.27,75827.23,invoices.csv,2026-02-10T22:25:28.068809
INV-DEEF6C36,3,PRD-000135,Bulk purchase - Line 3,412,207.8,85613.6,invoices.csv,2026-02-10T22:25:28.068809
INV-12C9D223,1,PRD-000130,Bulk purchase - Line 1,292,161.6,47187.2,invoices.csv,2026-02-10T22:25:28.068809
INV-12C9D223,2,,Bulk purchase - Line 2,239,178.89,42754.71,invoices.csv,2026-02-10T22:25:28.068809
INV-12C9D223,3,PRD-000405,Bulk purchase - Line 3,469,53.1,24903.9,invoices.csv,2026-02-10T22:25:28.068809
INV-5477DFBC,1,PRD-000412,Bulk purchase - Line 1,454,233.76,106127.04,invoices.csv,2026-02-10T22:25:28.068809
INV-5477DFBC,2,,Bulk purchase - Line 2,233,28.61,6666.13,invoices.csv,2026-02-10T22:25:28.068809
INV-5477DFBC,3,PRD-000069,Bulk purchase - Line 3,312,496.03,154761.36,invoices.csv,2026-02-10T22:25:28.068809
INV-5477DFBC,4,PRD-000389,Bulk purchase - Line 4,144,209.91,30227.04,invoices.csv,2026-02-10T22:25:28.068809
INV-D735EFF5,1,PRD-000024,Bulk purchase - Line 1,21,15.09,316.89,invoices.csv,2026-02-10T22:25:28.068809
INV-D735EFF5,2,,Bulk purchase - Line 2,90,186.92,16822.8,invoices.csv,2026-02-10T22:25:28.068809
INV-D735EFF5,3,PRD-000069,Bulk purchase - Line 3,210,496.03,104166.3,invoices.csv,2026-02-10T22:25:28.068809
INV-D735EFF5,4,PRD-000045,Bulk purchase - Line 4,107,27.28,2918.96,invoices.csv,2026-02-10T22:25:28.068809
INV-829801D6,1,PRD-000378,Bulk purchase - Line 1,203,180.81,36704.43,invoices.csv,2026-02-10T22:25:28.068809
